label_id,patch_id,class,n_patches,common_bin
682,27.4757_80.1161,2,3,2_common
683,28.0379_80.1249,1,2,1_common
684,27.7143_80.0397,2,1,no_common
685,27.2380_79.0573,0,2,1_common
686,28.0555_80.0897,1,1,no_common
687,27.8791_79.9485,2,4,3plus_common
688,27.8791_79.9485,2,2,1_common
689,27.4968_79.2783,1,4,3plus_common
690,27.2644_79.1661,1,1,no_common
691,27.5258_79.4397,1,1,no_common
692,27.5258_79.4397,1,1,no_common
693,27.5258_79.4397,0,3,2_common
694,27.5258_79.4397,2,1,no_common
695,27.8555_80.5397,2,1,no_common
696,27.8555_80.5397,2,1,no_common
697,28.2143_79.5161,1,4,3plus_common
698,28.3379_79.8749,1,4,3plus_common
699,27.6143_80.1662,2,1,no_common
700,26.6555_79.3897,1,1,no_common
701,27.2291_79.2661,1,4,3plus_common
702,28.0258_80.4283,2,3,2_common
703,28.1879_79.3661,0,3,2_common
704,28.1879_79.3661,0,2,1_common
705,28.1879_79.3661,1,4,3plus_common
706,28.1879_79.3661,2,4,3plus_common
707,28.3758_79.8397,0,2,1_common
708,28.3758_79.8397,1,1,no_common
709,27.7879_79.6573,1,2,1_common
710,27.4379_80.3161,1,2,1_common
711,27.5467_79.8161,2,4,3plus_common
712,26.5056_79.5397,2,1,no_common
713,26.8055_78.9249,2,3,2_common
714,26.8055_78.9249,2,4,3plus_common
715,26.8055_78.9249,1,4,3plus_common
716,28.1379_80.3749,1,2,1_common
717,26.3555_79.7749,1,2,1_common
718,26.9880_79.2573,1,4,3plus_common
719,27.0056_79.9661,2,2,1_common
720,28.0258_79.8249,0,2,1_common
721,27.7380_79.4573,1,1,no_common
722,27.4968_79.8249,1,3,2_common
723,27.8555_79.2749,1,4,3plus_common
724,27.8555_79.2749,1,4,3plus_common
725,27.8555_79.2749,1,4,3plus_common
726,27.9968_79.8897,1,1,no_common
727,28.1967_79.9397,1,3,2_common
728,27.4379_79.4897,1,1,no_common
729,27.4379_79.4897,0,2,1_common
730,26.3467_79.6485,2,3,2_common
731,26.3467_79.6485,1,4,3plus_common
732,27.1791_80.0573,1,2,1_common
733,27.1791_80.0573,1,1,no_common
734,26.1380_80.2073,1,2,1_common
735,26.2143_79.7897,0,3,2_common
736,28.1379_79.7749,2,2,1_common
737,27.4792_79.3283,2,3,2_common
738,27.4792_79.3283,1,4,3plus_common
739,27.1258_79.8897,2,4,3plus_common
740,26.6555_79.1783,1,1,no_common
741,28.1258_79.3485,0,3,2_common
742,27.3791_79.2661,2,2,1_common
743,26.6791_79.6397,1,1,no_common
744,26.2291_80.5073,2,2,1_common
745,26.9291_80.2073,2,1,no_common
746,26.5144_79.9661,0,1,no_common
747,27.0379_79.6485,1,1,no_common
748,26.6757_80.1897,2,2,1_common
749,26.6757_80.1897,0,2,1_common
750,27.3967_79.0249,1,2,1_common
751,27.5467_79.9573,1,2,1_common
752,27.5467_79.9573,1,3,2_common
753,28.0879_80.5161,0,1,no_common
754,28.4643_80.1397,1,1,no_common
755,27.0144_79.8985,1,2,1_common
756,26.2758_79.8749,2,4,3plus_common
757,26.6467_79.3897,1,1,no_common
758,27.3643_79.1397,1,1,no_common
759,26.7644_80.1073,1,1,no_common
760,26.9880_79.6750,1,4,3plus_common
761,27.6055_79.5985,1,4,3plus_common
762,27.6379_80.0397,1,3,2_common
763,26.3055_80.0749,2,2,1_common
764,28.2468_79.9573,1,2,1_common
765,26.6055_79.2283,1,2,1_common
766,27.5379_79.4161,2,2,1_common
767,26.7556_79.0485,1,2,1_common
768,26.7556_79.0485,1,3,2_common
769,26.2257_80.1249,0,2,1_common
770,26.9757_79.9397,0,2,1_common
771,26.0258_80.4283,0,4,3plus_common
772,28.0258_79.8783,1,4,3plus_common
773,28.0555_80.5283,1,1,no_common
774,27.8643_79.8283,2,2,1_common
775,27.8257_79.3397,1,2,1_common
776,27.8257_79.3397,1,1,no_common
777,27.8257_79.3397,1,2,1_common
778,28.3143_80.2573,1,2,1_common
779,26.9643_79.6161,1,1,no_common
780,27.2879_80.0783,1,2,1_common
781,27.0258_80.3783,1,2,1_common
782,26.2758_79.8783,1,2,1_common
783,26.5879_79.2985,2,2,1_common
784,27.1143_79.2783,1,2,1_common
785,27.1143_79.2783,1,1,no_common
786,27.1143_79.2783,1,2,1_common
787,27.2791_79.0985,1,2,1_common
788,27.0791_80.3073,1,4,3plus_common
789,26.8257_80.2249,1,4,3plus_common
790,27.3467_79.3283,1,2,1_common
791,26.2291_79.7661,0,2,1_common
792,26.8555_80.3283,1,4,3plus_common
793,26.8555_80.3283,1,4,3plus_common
794,26.8555_80.3283,1,3,2_common
795,26.8555_80.3283,2,3,2_common
796,26.8555_80.3283,2,2,1_common
797,26.8555_80.3283,2,2,1_common
798,26.8555_80.3283,2,2,1_common
799,26.8555_80.3283,2,2,1_common
800,26.8555_80.3283,0,2,1_common
801,27.5258_79.1897,2,2,1_common
802,27.3555_79.8397,1,1,no_common
803,28.1967_79.3661,2,4,3plus_common
804,26.8291_80.2073,1,2,1_common
805,27.0555_80.4783,1,1,no_common
806,27.4555_80.1485,2,1,no_common
807,28.1143_79.6783,2,1,no_common
808,27.3467_79.7783,1,2,1_common
809,26.4879_79.4161,2,2,1_common
810,27.5791_80.1073,1,2,1_common
811,27.5791_80.1073,2,4,3plus_common
812,26.2143_79.8161,1,3,2_common
813,28.1757_79.8397,2,2,1_common
814,28.1757_79.8397,1,2,1_common
815,27.1555_79.4985,2,1,no_common
816,27.1555_79.4985,1,1,no_common
817,27.1555_79.4985,0,1,no_common
818,27.1555_79.4985,1,1,no_common
819,27.5258_79.2283,2,4,3plus_common
820,26.2644_79.7783,0,2,1_common
821,26.9968_80.3573,1,4,3plus_common
822,26.9968_80.3573,1,4,3plus_common
823,26.9968_80.3573,1,4,3plus_common
824,27.8055_80.2749,2,3,2_common
825,26.4055_79.8749,1,2,1_common
826,26.6791_79.1073,1,4,3plus_common
827,27.6967_79.6661,1,2,1_common
828,27.0291_79.8985,1,3,2_common
829,27.7644_79.8573,1,1,no_common
830,26.6379_80.2485,1,1,no_common
831,27.6879_80.4283,2,2,1_common
832,26.6055_80.4485,1,4,3plus_common
833,27.6055_78.8985,1,1,no_common
834,27.6055_78.8985,1,2,1_common
835,27.6055_78.8985,2,2,1_common
836,27.1291_79.8897,2,4,3plus_common
837,27.1291_79.8897,2,2,1_common
838,27.6291_78.9283,1,3,2_common
839,27.6791_79.8161,1,1,no_common
840,26.6643_79.1897,0,2,1_common
841,26.6643_79.1897,2,1,no_common
842,27.0467_79.8897,1,2,1_common
843,27.0467_79.8897,0,2,1_common
844,26.8467_80.3283,1,4,3plus_common
845,26.8467_80.3283,1,4,3plus_common
846,28.4880_80.1985,1,1,no_common
847,26.1143_80.2661,1,1,no_common
848,26.1143_80.2661,2,1,no_common
849,26.1143_80.2661,1,2,1_common
850,27.4467_79.8573,2,2,1_common
851,28.3055_79.9250,1,4,3plus_common
852,28.2292_79.5661,1,2,1_common
853,28.2292_79.5661,2,2,1_common
854,28.2292_79.5661,0,2,1_common
855,28.2292_79.5661,1,3,2_common
856,28.2292_79.5661,2,2,1_common
857,28.2292_79.5661,1,2,1_common
858,27.6143_79.5985,1,4,3plus_common
859,27.6055_79.6783,1,2,1_common
860,27.6055_79.6783,1,4,3plus_common
861,27.5144_80.0661,1,2,1_common
862,28.1258_80.2897,1,1,no_common
863,26.1143_80.2249,1,2,1_common
864,26.1143_80.2249,1,2,1_common
865,27.9792_79.1573,2,2,1_common
866,27.9792_79.1573,0,1,no_common
867,27.4379_80.1073,0,4,3plus_common
868,26.0791_80.2161,1,1,no_common
869,26.9968_80.1662,0,1,no_common
870,27.6055_79.1073,0,4,3plus_common
871,27.6055_79.1073,1,2,1_common
872,27.7055_79.7897,1,1,no_common
873,27.1143_80.5249,1,2,1_common
874,26.8879_79.0397,1,1,no_common
875,26.2879_79.8985,1,1,no_common
876,27.3143_79.8161,1,2,1_common
877,27.3143_79.8161,1,1,no_common
878,28.0757_79.6985,2,2,1_common
879,26.3055_80.0661,1,3,2_common
880,26.5056_79.3985,0,2,1_common
881,26.4291_79.6750,1,4,3plus_common
882,26.4291_79.6750,0,4,3plus_common
883,27.2644_80.4661,1,2,1_common
884,28.1791_79.9661,1,2,1_common
885,26.3379_80.4783,2,2,1_common
886,27.2644_80.0749,1,2,1_common
887,27.6967_79.3749,1,2,1_common
888,28.2143_80.2783,2,4,3plus_common
889,26.3291_79.6573,1,2,1_common
890,26.4555_80.1750,0,2,1_common
891,28.2879_79.5073,0,4,3plus_common
892,27.8257_79.3485,1,2,1_common
893,27.3643_80.1485,1,2,1_common
894,27.1291_80.1897,1,3,2_common
895,26.8379_80.0749,1,2,1_common
896,27.1643_78.9161,1,2,1_common
897,26.3143_80.4783,1,2,1_common
898,26.3143_80.4783,1,2,1_common
899,26.4291_80.5661,1,4,3plus_common
900,26.4291_80.5661,1,2,1_common
901,26.4291_80.5661,1,5,3plus_common
902,26.4291_80.5661,1,2,1_common
903,26.8758_79.5073,1,1,no_common
904,28.0791_79.6249,1,3,2_common
905,28.0791_79.6249,1,3,2_common
906,28.3143_80.2485,2,2,1_common
907,27.0879_78.8749,2,3,2_common
908,26.2791_79.7397,1,4,3plus_common
909,26.2791_79.7397,1,2,1_common
910,27.6055_79.1161,1,2,1_common
911,27.5757_79.7985,1,1,no_common
912,26.1468_80.2283,1,2,1_common
913,26.5555_80.2249,0,4,3plus_common
914,27.7055_78.9661,2,4,3plus_common
915,27.7055_78.9661,1,5,3plus_common
916,26.5467_79.8573,0,2,1_common
917,26.2758_80.4783,2,1,no_common
918,27.4467_80.1161,0,4,3plus_common
919,27.5757_79.1485,1,2,1_common
920,27.2055_79.5783,1,4,3plus_common
921,26.5879_79.4485,1,4,3plus_common
922,27.9055_79.1749,2,2,1_common
923,26.2967_80.3783,1,1,no_common
924,26.2791_79.7249,1,3,2_common
925,27.1643_80.4783,2,1,no_common
926,27.3143_79.8249,1,2,1_common
927,28.0379_79.8783,2,2,1_common
928,27.8291_79.5897,1,4,3plus_common
929,27.8291_79.5897,1,4,3plus_common
930,26.9791_79.2661,1,2,1_common
931,26.9791_79.2661,1,4,3plus_common
932,26.9968_79.3161,1,2,1_common
933,27.9968_79.7073,2,2,1_common
934,27.9143_79.5161,2,4,3plus_common
935,27.9143_79.5161,1,2,1_common
936,27.4257_78.9249,1,2,1_common
937,27.0056_78.9749,0,2,1_common
938,27.0056_78.9749,1,2,1_common
939,27.9555_80.4162,0,1,no_common
940,27.9555_80.4162,1,2,1_common
941,26.5879_80.2283,1,1,no_common
942,27.7758_79.6073,1,1,no_common
943,28.1379_80.3783,1,2,1_common
944,26.3757_79.2161,1,3,2_common
945,27.5757_79.7661,1,1,no_common
946,26.1879_79.8073,0,2,1_common
947,26.1879_79.8073,0,2,1_common
948,28.0291_79.8749,1,4,3plus_common
949,27.4257_80.1283,1,4,3plus_common
950,26.8291_80.2283,1,4,3plus_common
951,28.2468_80.5573,0,2,1_common
952,27.1643_79.4783,1,2,1_common
953,27.1258_80.0397,1,2,1_common
954,27.2556_79.5485,2,1,no_common
955,27.2556_79.5485,0,2,1_common
956,27.2556_79.5485,0,2,1_common
957,27.1258_79.8985,2,4,3plus_common
958,28.2791_80.3485,1,3,2_common
959,28.2791_80.3485,2,3,2_common
960,27.6379_79.8073,2,4,3plus_common
961,27.8555_79.5897,1,3,2_common
962,27.7791_80.1485,1,2,1_common
963,27.9757_80.1897,2,2,1_common
964,26.1055_80.2897,2,2,1_common
965,26.1055_80.2897,2,2,1_common
966,27.6055_79.5897,1,4,3plus_common
967,28.2055_79.5073,1,3,2_common
968,27.9467_79.8783,2,1,no_common
969,26.4968_79.5161,0,4,3plus_common
970,27.0379_79.8783,1,2,1_common
971,27.0379_79.8783,1,2,1_common
972,26.1967_79.8397,0,2,1_common
973,26.1967_79.8397,0,1,no_common
974,26.1967_79.8397,0,2,1_common
975,26.1967_79.8397,0,1,no_common
976,26.1967_79.8397,2,2,1_common
977,27.2380_79.3397,0,1,no_common
978,26.5258_80.0397,0,2,1_common
979,27.3643_80.3485,2,1,no_common
980,27.8791_79.9397,2,2,1_common
981,27.8791_79.9397,2,4,3plus_common
982,26.9555_79.9985,0,2,1_common
983,27.6643_80.0073,1,1,no_common
984,25.9379_80.5073,1,2,1_common
985,27.5555_79.3485,1,1,no_common
986,27.5291_79.2249,2,4,3plus_common
987,27.9055_79.1573,1,2,1_common
988,28.1879_80.0661,1,1,no_common
989,28.1879_80.0661,1,3,2_common
990,27.2556_78.9783,1,2,1_common
991,27.6291_79.5397,1,2,1_common
992,27.6291_79.5397,1,3,2_common
993,27.3879_79.8897,2,1,no_common
994,27.5379_80.0161,1,3,2_common
995,28.1379_79.9661,1,1,no_common
996,28.1379_79.9661,0,1,no_common
997,27.1143_79.2897,0,2,1_common
998,28.2292_79.4573,0,4,3plus_common
999,27.5144_80.4250,2,2,1_common
1000,27.5144_79.8283,2,1,no_common
1001,26.3467_80.2783,1,3,2_common
1002,26.5379_79.7161,0,2,1_common
1003,26.5379_79.7161,1,1,no_common
1004,26.9791_79.3897,1,1,no_common
1005,26.9791_79.3897,1,4,3plus_common
1006,27.6143_79.0661,1,2,1_common
1007,27.6143_79.0661,1,3,2_common
1008,27.6143_79.0661,1,2,1_common
1009,27.1258_79.7283,1,4,3plus_common
1010,27.1258_79.7283,1,4,3plus_common
1011,26.9880_80.5073,2,2,1_common
1012,27.9291_79.9161,1,4,3plus_common
1013,27.9291_79.9161,1,4,3plus_common
1014,28.0967_80.3485,1,2,1_common
1015,28.4055_79.9161,1,3,2_common
1016,27.1258_80.0485,1,1,no_common
1017,26.9055_80.2283,1,3,2_common
1018,26.9055_80.2283,2,2,1_common
1019,26.9055_80.2283,1,2,1_common
1020,26.9055_80.2283,2,2,1_common
1021,26.9055_80.2283,2,2,1_common
1022,26.9055_80.2283,1,2,1_common
1023,25.9555_80.4485,1,3,2_common
1024,26.2791_79.7749,2,3,2_common
1025,26.9643_80.5073,2,1,no_common
1026,26.9643_80.5073,2,1,no_common
1027,26.9643_80.5073,0,1,no_common
1028,28.3879_80.2397,1,2,1_common
1029,27.7791_79.9397,2,2,1_common
1030,27.0258_79.4985,1,3,2_common
1031,27.9291_80.1397,1,2,1_common
1032,28.4880_79.9573,1,2,1_common
1033,27.7143_80.2661,1,1,no_common
1034,27.5144_79.4073,0,1,no_common
1035,26.8879_79.3397,0,2,1_common
1036,27.5879_79.1897,1,2,1_common
1037,26.8967_80.0073,1,1,no_common
1038,27.2879_79.0985,1,2,1_common
1039,27.0258_80.3749,1,2,1_common
1040,28.3379_79.8573,1,1,no_common
1041,27.4880_80.0485,2,4,3plus_common
1042,26.5643_79.5283,1,1,no_common
1043,25.7055_79.7283,1,3,2_common
1044,27.5757_80.0161,1,2,1_common
1045,28.4467_80.2749,1,2,1_common
1046,28.4467_80.2749,1,2,1_common
1047,26.3879_79.7661,2,2,1_common
1048,28.2143_79.8249,1,2,1_common
1049,26.3379_79.6573,2,1,no_common
1050,26.3291_79.9573,1,3,2_common
1051,26.3291_79.9573,1,2,1_common
1052,26.3291_79.9573,1,3,2_common
1053,27.0967_79.4161,0,1,no_common
1054,26.7879_78.9897,2,2,1_common
1055,26.7879_78.9897,1,4,3plus_common
1056,26.7879_78.9897,2,2,1_common
1057,26.8758_80.2985,1,2,1_common
1058,26.8758_80.2985,1,2,1_common
1059,26.8758_80.2985,0,2,1_common
1060,28.2644_79.6249,0,2,1_common
1061,27.2879_79.3161,2,2,1_common
1062,27.2967_80.3161,1,2,1_common
1063,26.8291_78.8783,2,2,1_common
1064,28.2644_80.2573,1,2,1_common
1065,26.6055_79.4397,1,1,no_common
1066,27.5643_80.4573,2,1,no_common
1067,26.9467_79.6783,2,2,1_common
1068,26.2758_79.7073,1,2,1_common
1069,27.4555_79.9783,2,3,2_common
1070,27.6467_80.4985,2,3,2_common
1071,26.3467_79.8397,2,3,2_common
1072,26.2055_79.7985,0,1,no_common
1073,26.2055_79.7985,1,2,1_common
1074,27.7791_79.3783,1,2,1_common
1075,27.6967_78.9283,0,3,2_common
1076,26.3757_80.1783,1,1,no_common
1077,27.2879_80.3749,1,2,1_common
1078,27.2879_80.3749,2,2,1_common
1079,28.0967_79.5661,1,2,1_common
1080,27.0967_79.7749,1,2,1_common
1081,27.0967_79.7749,1,4,3plus_common
1082,26.1967_79.8485,0,1,no_common
1083,26.1380_79.8283,2,3,2_common
1084,26.3257_79.7897,1,1,no_common
1085,27.6643_79.9985,1,3,2_common
1086,27.6643_79.9985,1,3,2_common
1087,27.6643_79.9985,2,1,no_common
1088,27.8758_79.3249,1,3,2_common
1089,28.0291_79.4283,1,4,3plus_common
1090,27.9757_79.5897,1,2,1_common
1091,27.6967_80.4783,1,2,1_common
1092,27.6967_80.4783,2,2,1_common
1093,27.4379_80.4573,1,2,1_common
1094,27.5555_80.0161,1,2,1_common
1095,27.2468_78.9897,1,1,no_common
1096,26.7556_79.0985,1,1,no_common
1097,26.5643_80.0897,0,1,no_common
1098,27.7380_78.9573,1,2,1_common
1099,27.7380_78.9573,1,2,1_common
1100,27.7380_78.9573,1,2,1_common
1101,26.8467_78.8783,1,1,no_common
1102,26.8143_78.9283,2,2,1_common
1103,26.3643_80.3283,1,2,1_common
1104,26.3643_80.3283,0,4,3plus_common
1105,26.3643_80.3283,2,2,1_common
1106,26.3643_80.3283,0,2,1_common
1107,26.4379_80.5161,1,2,1_common
1108,26.3555_79.7073,0,4,3plus_common
1109,27.7292_79.4161,1,4,3plus_common
1110,27.7292_79.4161,1,4,3plus_common
1111,27.0144_79.7783,1,1,no_common
1112,26.5291_80.2161,1,4,3plus_common
1113,27.8967_79.2661,1,2,1_common
1114,27.3379_80.1783,1,4,3plus_common
1115,27.3467_79.0485,1,2,1_common
1116,26.8879_80.2283,2,2,1_common
1117,26.1644_80.3397,2,3,2_common
1118,26.6055_79.3783,1,3,2_common
1119,26.7291_79.6985,1,4,3plus_common
1120,26.2879_79.6897,1,1,no_common
1121,27.3379_79.1749,0,4,3plus_common
1122,27.9257_79.1073,1,2,1_common
1123,27.5467_78.8783,1,4,3plus_common
1124,26.2291_80.4283,1,4,3plus_common
1125,28.2143_79.5249,1,4,3plus_common
1126,26.1556_79.7897,0,1,no_common
1127,26.2379_80.4250,1,4,3plus_common
1128,27.5791_79.7073,1,2,1_common
1129,27.5791_79.7073,1,2,1_common
1130,27.2556_79.5783,1,1,no_common
1131,27.0757_80.5283,1,4,3plus_common
1132,27.0757_80.5283,1,3,2_common
1133,27.7380_79.8249,2,4,3plus_common
1134,28.3143_79.5783,2,1,no_common
1135,26.1644_80.3661,1,2,1_common
1136,26.4291_79.8661,1,4,3plus_common
1137,26.3379_80.3897,1,1,no_common
1138,28.0791_79.8573,2,3,2_common
1139,28.0791_79.8573,1,2,1_common
1140,25.9757_80.0573,2,1,no_common
1141,26.3379_80.2897,2,2,1_common
1142,26.3379_80.2897,1,1,no_common
1143,25.6055_79.7783,1,2,1_common
1144,26.1556_80.5073,2,1,no_common
1145,27.8467_80.5283,1,1,no_common
1146,26.1644_79.7985,2,3,2_common
1147,27.2143_80.2573,0,2,1_common
1148,28.0555_79.5573,2,2,1_common
1149,26.9055_78.9897,1,1,no_common
1150,27.2879_79.9661,0,2,1_common
1151,27.3758_79.7897,1,1,no_common
1152,27.1967_80.0397,1,1,no_common
1153,26.5791_79.3073,0,2,1_common
1154,28.1967_79.6283,0,3,2_common
1155,26.7257_79.1249,2,4,3plus_common
1156,28.1967_80.0573,0,4,3plus_common
1157,27.8291_79.7661,2,3,2_common
1158,27.2879_80.2073,1,1,no_common
1159,28.3143_79.9283,1,4,3plus_common
1160,26.3643_79.6985,1,1,no_common
1161,26.1292_80.4250,0,4,3plus_common
1162,27.1379_79.2249,1,2,1_common
1163,27.8791_79.3397,1,2,1_common
1164,27.9555_80.1397,2,2,1_common
1165,26.3257_80.4783,2,2,1_common
1166,26.3257_80.4783,1,2,1_common
1167,26.0555_80.4985,2,1,no_common
1168,26.6643_79.2783,2,4,3plus_common
1169,26.6643_79.1249,0,4,3plus_common
1170,26.6643_79.1249,1,2,1_common
1171,27.7967_80.2783,2,2,1_common
1172,26.6143_80.4485,1,1,no_common
1173,26.6143_80.4485,2,1,no_common
1174,26.4291_79.8573,1,4,3plus_common
1175,26.8379_79.0783,2,2,1_common
1176,26.8379_79.0783,1,2,1_common
1177,26.8379_79.0783,1,2,1_common
1178,26.1758_79.8161,2,2,1_common
1179,26.2758_79.7485,1,1,no_common
1180,26.2758_79.7485,1,4,3plus_common
1181,26.2758_79.7485,1,4,3plus_common
1182,27.4555_79.1661,2,2,1_common
1183,26.6967_79.7661,0,1,no_common
1184,26.9257_79.2985,1,2,1_common
1185,27.6143_79.0749,1,2,1_common
1186,27.6143_79.0749,1,2,1_common
1187,26.1380_80.1485,1,4,3plus_common
1188,27.0467_79.8783,1,2,1_common
1189,27.2468_79.2283,1,2,1_common
1190,27.7292_79.4250,1,4,3plus_common
1191,27.1467_79.7161,1,2,1_common
1192,27.8291_79.7573,2,3,2_common
1193,27.4257_79.4783,1,2,1_common
1194,28.2380_79.8161,2,2,1_common
1195,28.2380_79.8161,1,1,no_common
1196,27.9792_79.9250,1,3,2_common
1197,27.9291_80.4985,1,2,1_common
1198,27.9555_80.4073,1,2,1_common
1199,27.9555_80.4073,0,2,1_common
1200,27.9555_80.4073,1,2,1_common
1201,27.9555_80.4073,1,2,1_common
1202,26.9379_80.2783,2,1,no_common
1203,26.9379_80.2783,1,1,no_common
1204,26.9379_80.2783,1,1,no_common
1205,27.5258_80.4162,2,2,1_common
1206,27.5144_79.2249,1,4,3plus_common
1207,27.5144_79.2249,2,4,3plus_common
1208,27.5144_79.2249,0,2,1_common
1209,27.9757_80.4485,1,2,1_common
1210,26.1879_80.2573,2,1,no_common
1211,27.3467_80.1073,2,2,1_common
1212,26.3757_79.7283,1,4,3plus_common
1213,26.0757_80.3897,1,2,1_common
1214,26.8379_80.2573,1,2,1_common
1215,26.8379_80.2573,2,2,1_common
1216,27.0643_79.3661,1,1,no_common
1217,27.0967_78.8783,1,1,no_common
1218,28.2644_80.2485,1,2,1_common
1219,28.2644_80.2485,1,2,1_common
1220,27.9055_80.0397,2,2,1_common
1221,27.9055_80.0397,1,1,no_common
1222,27.9055_80.0397,1,2,1_common
1223,27.2879_79.4161,2,2,1_common
1224,27.1379_79.5783,2,2,1_common
1225,28.1555_80.3485,0,2,1_common
1226,28.3644_79.7985,1,1,no_common
1227,26.9143_80.4485,1,1,no_common
1228,26.9143_80.4485,2,1,no_common
1229,26.9143_80.4485,2,1,no_common
1230,27.5967_78.9073,1,3,2_common
1231,27.5967_78.9073,1,3,2_common
1232,27.8055_80.4749,2,1,no_common
1233,27.8055_80.4749,2,3,2_common
1234,28.3967_79.8783,1,1,no_common
1235,27.5879_78.9073,1,3,2_common
1236,27.5879_78.9073,1,3,2_common
1237,28.1879_79.7783,1,1,no_common
1238,27.9055_79.2573,2,2,1_common
1239,27.3643_79.5749,1,4,3plus_common
1240,26.7143_79.0749,1,4,3plus_common
1241,27.1379_79.2283,1,2,1_common
1242,27.0379_80.5073,2,1,no_common
1243,27.1791_80.3749,0,4,3plus_common
1244,27.5757_79.1073,1,2,1_common
1245,27.5757_79.1073,1,4,3plus_common
1246,27.8758_80.0485,2,4,3plus_common
1247,26.9257_80.4397,1,2,1_common
1248,26.9257_80.4397,1,2,1_common
1249,27.7143_78.9397,0,2,1_common
1250,27.1967_78.9783,1,2,1_common
1251,28.3967_79.9161,1,2,1_common
1252,28.3967_79.9161,1,3,2_common
1253,28.0379_79.2249,2,2,1_common
1254,28.0379_79.2249,1,2,1_common
1255,28.0379_79.2249,1,2,1_common
1256,28.0379_79.2249,2,2,1_common
1257,28.0379_79.2249,1,3,2_common
1258,28.0379_79.2249,1,2,1_common
1259,27.4379_79.4985,0,2,1_common
1260,27.5967_78.8985,1,3,2_common
1261,27.2758_79.5573,1,2,1_common
1262,28.3379_80.2397,1,2,1_common
1263,26.1791_80.4073,0,2,1_common
1264,26.1644_79.8073,2,3,2_common
1265,27.2055_79.3161,2,3,2_common
1266,27.6467_78.9573,2,1,no_common
1267,27.8791_79.3073,1,3,2_common
1268,28.3644_79.6661,1,1,no_common
1269,27.2791_79.4783,1,4,3plus_common
1270,27.0056_79.8985,1,2,1_common
1271,28.4055_79.7985,1,1,no_common
1272,27.4291_80.5573,2,2,1_common
1273,27.2291_79.0573,0,2,1_common
1274,28.3055_79.7161,2,2,1_common
1275,28.0379_79.2397,2,1,no_common
1276,28.0379_79.2397,0,2,1_common
1277,28.0379_79.2397,1,1,no_common
1278,28.0379_79.2397,1,2,1_common
1279,28.0379_79.2397,0,1,no_common
1280,28.0379_79.2397,1,2,1_common
1281,26.1644_80.1662,1,2,1_common
1282,26.1644_80.1662,1,2,1_common
1283,27.5144_78.9249,1,4,3plus_common
1284,27.8143_80.4749,2,3,2_common
1285,28.1258_79.8573,2,1,no_common
1286,26.7556_79.0749,1,2,1_common
1287,26.7556_79.0749,1,2,1_common
1288,26.7556_79.0749,1,2,1_common
1289,26.7291_79.0573,1,2,1_common
1290,26.7291_79.0573,1,4,3plus_common
1291,26.7291_79.0573,1,3,2_common
1292,27.6555_80.0161,2,1,no_common
1293,27.4291_80.1249,1,4,3plus_common
1294,26.7758_79.0397,1,3,2_common
1295,26.7758_79.0397,1,3,2_common
1296,28.0144_79.4250,1,2,1_common
1297,26.1257_80.2397,1,2,1_common
1298,27.6055_79.0985,0,4,3plus_common
1299,27.3967_80.2573,1,3,2_common
1300,26.3879_79.7783,2,1,no_common
1301,26.3879_79.7783,2,1,no_common
1302,27.5258_79.0397,1,1,no_common
1303,26.7556_78.8897,1,1,no_common
1304,26.9291_79.7485,2,3,2_common
1305,26.9968_79.6750,1,4,3plus_common
1306,26.9968_79.6750,2,2,1_common
1307,28.0879_80.1283,1,2,1_common
1308,28.0879_80.1283,1,2,1_common
1309,28.0879_80.1283,1,3,2_common
1310,28.0879_80.1283,1,2,1_common
1311,27.0757_80.3573,1,4,3plus_common
1312,28.2879_79.9573,1,1,no_common
1313,27.7967_80.1897,2,1,no_common
1314,27.4643_79.1661,0,1,no_common
1315,27.9257_79.9073,1,1,no_common
1316,27.9257_79.9073,1,4,3plus_common
1317,27.4055_79.1073,0,3,2_common
1318,27.3791_80.1485,1,4,3plus_common
1319,26.4055_80.1573,2,2,1_common
1320,26.4968_80.1897,1,2,1_common
1321,26.8055_78.9161,1,6,3plus_common
1322,28.1555_79.8897,1,1,no_common
1323,26.9555_79.6485,0,2,1_common
1324,26.2791_80.4897,0,2,1_common
1325,26.4291_80.1397,2,4,3plus_common
1326,26.4291_80.1397,2,4,3plus_common
1327,27.2055_78.8897,1,1,no_common
1328,26.3555_79.7783,1,2,1_common
1329,25.6556_80.1161,1,1,no_common
1330,26.4879_79.5897,1,1,no_common
1331,27.4880_80.0397,2,4,3plus_common
1332,27.8643_79.2749,1,4,3plus_common
1333,27.8643_79.2749,1,4,3plus_common
1334,27.8643_79.2749,1,4,3plus_common
1335,27.8643_79.2749,1,4,3plus_common
1336,27.8643_79.2749,1,2,1_common
1337,27.3291_79.1749,2,4,3plus_common
1338,27.3291_79.1749,2,6,3plus_common
1339,27.3291_79.1749,0,4,3plus_common
1340,27.6757_79.5283,1,4,3plus_common
1341,27.6757_79.5283,1,4,3plus_common
1342,27.6757_79.5283,1,4,3plus_common
1343,26.9968_80.2749,1,2,1_common
1344,26.9968_80.2749,1,2,1_common
1345,26.2055_80.2749,2,4,3plus_common
1346,26.3643_79.3985,1,1,no_common
1347,27.3055_79.0485,1,2,1_common
1348,26.1758_80.0573,2,1,no_common
