label_id,patch_id,class,n_patches,common_bin
2215,24.7962_88.7530,2,6,common
2216,22.6349_89.1530,2,2,common
2217,24.7463_90.5530,2,4,common
2218,24.7463_90.5530,2,4,common
2219,24.1085_90.7320,2,1,no_common
2220,24.1997_88.9643,2,4,common
2221,23.0496_88.9731,2,2,common
2222,23.1672_89.0908,1,1,no_common
2223,25.1172_89.4232,2,2,common
2224,23.0496_91.2144,2,2,common
2225,23.3585_89.2319,2,2,common
2226,25.2584_89.2732,2,1,no_common
2227,24.4996_89.6144,2,2,common
2228,23.5997_90.1732,2,3,common
2229,23.6584_89.1908,2,1,no_common
2230,23.3085_89.3530,2,2,common
2231,23.2672_91.2732,2,1,no_common
2232,22.7672_89.4731,2,1,no_common
2233,24.0673_89.3996,2,4,common
2234,24.8848_89.7496,1,2,common
2235,23.8963_88.8644,1,1,no_common
2236,23.0260_89.2530,2,2,common
2237,23.0260_89.2530,2,2,common
2238,23.7463_88.9144,2,1,no_common
2239,23.7463_88.9144,1,1,no_common
2240,23.8673_89.3820,1,1,no_common
2241,24.0963_90.6996,1,4,common
2242,24.8672_91.9232,2,2,common
2243,24.7584_90.5496,2,2,common
2244,23.4497_90.7143,2,2,common
2245,23.0963_92.1320,1,2,common
2246,24.2085_88.9408,2,4,common
2247,24.2085_88.9408,2,1,no_common
2248,24.8085_88.9232,2,1,no_common
2249,22.3349_89.0644,2,1,no_common
2250,22.3349_89.0644,2,1,no_common
2251,24.4348_89.0320,2,2,common
2252,24.1463_89.0820,1,4,common
2253,23.8497_89.2530,2,2,common
2254,22.1672_90.1030,2,4,common
2255,22.8463_91.5496,2,4,common
2256,24.0997_89.5820,2,2,common
2257,23.0260_89.8320,0,1,no_common
2258,24.1463_90.1644,2,4,common
2259,24.1349_90.3496,2,4,common
2260,24.1349_90.3496,2,2,common
2261,24.1349_90.3496,2,2,common
2262,23.7085_88.6530,2,2,common
2263,22.8585_90.8644,2,2,common
2264,22.8585_90.8644,2,2,common
2265,24.7085_89.9408,2,1,no_common
2266,23.0172_89.0496,2,2,common
2267,22.8673_89.0530,2,4,common
2268,22.8673_89.0530,2,4,common
2269,23.9849_90.5996,2,2,common
2270,23.9673_88.9030,2,2,common
2271,24.5585_91.5907,1,1,no_common
2272,24.7173_89.5908,2,2,common
2273,23.5496_89.2644,1,2,common
2274,23.7848_90.1030,2,2,common
2275,24.7496_90.6030,1,4,common
2276,22.8761_90.9820,2,2,common
2277,23.9172_89.0144,1,1,no_common
2278,23.0260_89.8530,2,2,common
2279,22.3673_90.3320,2,2,common
2280,22.7496_90.9144,2,2,common
2281,25.1760_89.7496,2,4,common
2282,25.1760_89.7496,2,2,common
2283,25.1760_89.7496,2,2,common
2284,22.9497_88.9643,2,2,common
2285,22.7261_89.2820,2,2,common
2286,22.7261_89.2820,2,2,common
2287,24.0997_90.7820,2,2,common
2288,22.2173_90.2820,2,1,no_common
2289,24.3761_88.9408,2,4,common
2290,23.6672_90.2320,2,2,common
2291,23.5997_91.0496,2,4,common
2292,24.2962_91.5030,2,4,common
2293,22.3996_90.7496,2,4,common
2294,22.3996_90.7496,2,4,common
2295,24.1963_90.7732,2,2,common
2296,24.1963_90.7732,2,2,common
2297,24.1963_88.9643,2,4,common
2298,23.8497_90.6820,2,4,common
2299,23.8497_90.6820,2,4,common
2300,24.5761_89.4643,2,2,common
2301,23.9348_89.3996,2,1,no_common
2302,25.1672_89.8820,1,1,no_common
2303,25.1672_89.8820,1,2,common
2304,25.0084_89.3144,2,1,no_common
2305,24.4497_89.4496,2,4,common
2306,24.7848_89.4030,2,2,common
2307,24.7848_89.4030,2,4,common
2308,24.7848_89.4030,2,4,common
2309,24.7848_89.4030,2,2,common
2310,22.7261_89.4643,2,2,common
2311,22.7261_89.4643,2,2,common
2312,24.0348_91.2029,2,2,common
2313,24.0348_91.2029,2,1,no_common
2314,23.6261_89.8496,2,4,common
2315,23.6261_89.8496,2,4,common
2316,23.6261_89.8496,2,2,common
2317,23.6261_89.8496,2,2,common
2318,23.6261_89.8496,2,2,common
2319,23.6261_89.8496,2,2,common
2320,23.6261_89.8496,2,2,common
2321,23.6261_89.8496,2,4,common
2322,23.6261_89.8496,2,4,common
2323,24.9996_88.9819,2,2,common
2324,22.3585_90.3908,2,2,common
2325,24.0761_89.8820,2,4,common
2326,24.0761_89.8820,2,4,common
2327,24.0761_89.8820,2,4,common
2328,22.7261_89.1144,1,2,common
2329,24.9463_89.8644,2,2,common
2330,23.8173_89.1029,1,2,common
2331,23.3963_89.0644,2,2,common
2332,23.5673_90.8732,2,1,no_common
2333,23.5673_90.8732,2,1,no_common
2334,24.4996_88.8996,1,4,common
2335,24.6085_88.4819,1,4,common
2336,24.6849_90.0030,2,2,common
2337,23.5348_89.0144,2,4,common
2338,25.1084_89.7408,2,4,common
2339,22.7584_89.0996,2,2,common
2340,22.7584_89.0996,1,2,common
2341,22.7584_89.0996,1,2,common
2342,22.7584_89.0996,1,2,common
2343,23.4172_89.5732,2,2,common
2344,23.1848_89.3908,2,2,common
2345,23.5585_89.7908,2,2,common
2346,24.4348_90.8496,1,2,common
2347,22.3996_90.7732,2,2,common
2348,24.4463_92.0030,2,4,common
2349,25.0260_89.3644,2,1,no_common
2350,25.0260_89.3644,2,4,common
2351,22.1672_90.2530,2,2,common
2352,23.7584_89.6320,2,1,no_common
2353,22.3849_89.0996,2,4,common
2354,24.2848_91.4996,2,3,common
2355,24.2848_91.4996,2,2,common
2356,24.2848_91.4996,2,2,common
2357,24.3173_90.9144,2,4,common
2358,23.6496_89.7143,2,2,common
2359,23.6261_89.8408,2,2,common
2360,24.1085_89.4819,2,1,no_common
2361,24.1085_89.4819,2,1,no_common
2362,25.5348_89.4408,2,2,common
2363,24.6760_90.5820,1,4,common
2364,24.6760_90.5820,1,2,common
2365,23.9260_90.2320,2,4,common
2366,23.1760_90.8320,1,1,no_common
2367,23.1760_90.8320,2,4,common
2368,23.6349_89.6908,2,2,common
2369,23.8085_90.1144,2,2,common
2370,22.8349_90.2644,1,1,no_common
2371,22.9260_89.0496,2,4,common
2372,23.4172_89.6732,2,1,no_common
2373,23.4172_89.6732,2,2,common
2374,24.0761_90.9232,2,1,no_common
2375,24.0761_90.9232,2,2,common
2376,23.0496_89.0144,2,2,common
2377,23.9673_90.7232,2,1,no_common
2378,23.3673_91.0820,2,2,common
2379,23.3673_91.0820,2,4,common
2380,23.8497_89.0908,1,4,common
2381,23.8963_90.2143,2,1,no_common
2382,23.8963_90.2143,2,1,no_common
2383,23.8963_90.2143,2,1,no_common
2384,23.0348_89.6030,1,4,common
2385,23.0348_89.6030,2,2,common
2386,25.4585_89.5496,2,2,common
2387,24.6760_88.6732,2,2,common
2388,24.7496_90.7530,2,1,no_common
2389,22.6463_90.2231,1,1,no_common
2390,22.6463_90.2231,2,2,common
2391,22.6463_90.2231,2,2,common
2392,22.6463_90.2231,1,2,common
2393,22.9673_91.1820,2,2,common
2394,24.7760_90.8408,2,2,common
2395,24.2349_90.0908,2,3,common
2396,24.4849_91.7029,2,2,common
2397,24.6496_90.0144,2,3,common
2398,23.4172_90.9643,2,1,no_common
2399,23.3761_90.0644,2,1,no_common
2400,24.1963_91.1996,2,4,common
2401,24.3996_89.5232,2,4,common
2402,23.7672_89.0644,1,1,no_common
2403,23.7672_89.0644,1,1,no_common
2404,23.7672_89.0644,1,2,common
2405,24.3849_88.9144,2,1,no_common
2406,23.8173_90.0732,2,2,common
2407,23.7962_90.2820,2,1,no_common
2408,23.7962_90.2820,2,2,common
2409,24.5849_90.4529,2,2,common
2410,23.8497_89.2231,1,2,common
2411,23.8497_89.2231,1,2,common
2412,23.8497_89.2231,1,4,common
2413,22.7962_89.6320,2,4,common
2414,25.2496_89.3732,2,2,common
2415,23.6349_90.3820,2,2,common
2416,23.6349_90.3820,2,4,common
2417,23.6349_90.3820,2,4,common
2418,24.0497_89.8496,2,4,common
2419,23.0462_89.5408,2,2,common
2420,24.2584_88.9908,2,4,common
2421,24.2584_88.9908,2,2,common
2422,23.7672_88.9643,1,1,no_common
2423,24.0462_89.6496,1,4,common
2424,24.3761_90.4030,2,4,common
2425,23.9497_89.2820,1,2,common
2426,23.9497_89.2820,1,3,common
2427,24.2997_91.5030,2,4,common
2428,23.6085_90.8644,2,1,no_common
2429,25.2261_89.2996,2,2,common
2430,23.1463_89.3644,2,1,no_common
2431,23.7463_90.1996,2,4,common
2432,23.7463_90.1996,2,4,common
2433,23.7463_90.1996,2,4,common
2434,22.9585_91.1908,2,2,common
2435,22.8963_90.3996,1,4,common
2436,22.8963_90.3996,2,4,common
2437,24.4849_90.3496,2,2,common
2438,24.2672_90.6530,2,2,common
2439,22.9585_90.4030,1,2,common
2440,22.9585_90.4030,1,1,no_common
2441,22.9585_90.4030,1,4,common
2442,22.9585_90.4030,1,2,common
2443,22.9585_90.4030,1,4,common
2444,23.8849_89.0644,2,1,no_common
2445,24.1672_89.2732,2,2,common
2446,23.7261_89.4232,2,2,common
2447,23.3497_91.1320,2,1,no_common
2448,23.0462_89.4030,2,4,common
2449,23.7173_89.4996,2,4,common
2450,22.8761_89.0496,2,4,common
2451,24.3849_88.9408,2,4,common
2452,24.3849_88.9408,2,1,no_common
2453,24.6496_90.3908,2,4,common
2454,24.4849_89.5232,2,2,common
2455,23.7848_88.7996,1,2,common
2456,24.1672_89.4232,1,2,common
2457,24.1672_89.4232,1,2,common
2458,24.0997_89.8908,2,3,common
2459,24.0997_90.1820,2,4,common
2460,24.0997_90.1820,2,4,common
2461,24.0997_90.1820,2,2,common
2462,24.0997_90.1820,2,4,common
2463,24.3761_88.6644,2,4,common
2464,24.3761_88.6644,2,2,common
2465,23.3849_89.6996,2,2,common
2466,23.8761_90.3496,1,6,common
2467,23.0462_91.1496,2,4,common
2468,24.0348_90.1908,2,1,no_common
2469,23.0172_89.0144,2,1,no_common
2470,24.5761_88.7530,2,2,common
2471,24.7349_91.6408,2,1,no_common
2472,23.5172_91.0030,2,2,common
2473,23.7962_88.6908,2,2,common
2474,23.8963_90.0820,2,4,common
2475,23.8963_90.0820,2,2,common
2476,23.8963_90.0820,2,2,common
2477,23.3085_91.2029,2,4,common
2478,24.0462_89.6530,1,4,common
2479,23.5585_89.1408,1,2,common
2480,23.5585_89.1408,1,2,common
2481,23.5585_89.1408,1,3,common
2482,24.6496_88.8030,2,2,common
2483,24.0462_91.2496,2,4,common
2484,24.5849_89.9820,2,2,common
2485,22.8497_90.8644,2,2,common
2486,24.5348_90.4232,2,2,common
2487,23.9497_89.0996,1,4,common
2488,23.9497_89.0996,1,4,common
2489,23.9497_89.0996,1,3,common
2490,22.9084_91.2320,2,2,common
2491,22.9084_91.2320,1,2,common
2492,23.0963_90.3144,2,2,common
2493,24.9084_90.3644,2,3,common
2494,24.0963_90.8408,2,4,common
2495,23.6672_90.3732,2,4,common
2496,22.5260_90.3732,2,1,no_common
2497,22.5260_90.3732,2,2,common
2498,24.6760_90.4320,1,1,no_common
2499,22.5260_90.3820,2,2,common
2500,22.5260_90.3820,2,2,common
2501,24.1349_90.8496,2,2,common
2502,22.7261_91.8407,1,1,no_common
2503,24.7496_90.3644,1,4,common
2504,23.5172_89.8732,2,2,common
2505,24.3261_89.5530,2,2,common
2506,24.0997_90.2644,2,2,common
2507,23.3585_90.7320,2,3,common
2508,23.2496_90.4820,2,2,common
2509,23.2496_90.4820,2,2,common
2510,24.9172_90.3732,2,1,no_common
2511,23.2173_90.8030,2,2,common
2512,24.9761_89.8408,1,2,common
2513,23.1085_89.1732,2,2,common
2514,24.6173_91.6644,2,1,no_common
2515,22.7996_90.3530,1,2,common
2516,23.1463_89.5144,2,2,common
2517,23.2996_89.2644,2,2,common
2518,24.1848_88.9320,1,1,no_common
2519,24.3497_90.5408,1,1,no_common
2520,22.7463_89.1908,2,2,common
2521,23.7496_90.9496,2,4,common
2522,23.6963_88.7496,2,2,common
2523,23.1085_90.2732,2,2,common
2524,24.7672_88.9643,2,2,common
2525,23.2672_92.0643,1,1,no_common
2526,22.9348_91.5144,2,1,no_common
2527,25.2261_89.3908,2,1,no_common
2528,24.3963_91.8495,2,2,common
2529,23.6463_90.5530,2,4,common
2530,23.6463_90.5530,2,4,common
2531,23.6463_90.5530,2,4,common
2532,23.6463_90.5530,2,4,common
2533,25.3672_89.4819,2,2,common
2534,24.2349_89.4144,2,1,no_common
2535,24.7997_90.2644,2,2,common
2536,24.7997_90.2644,2,2,common
2537,24.7997_90.2644,2,2,common
2538,24.9673_90.2231,2,2,common
2539,23.2261_90.7820,2,1,no_common
2540,24.9349_89.9820,2,1,no_common
2541,24.5585_90.0030,2,2,common
2542,23.7672_88.6644,2,1,no_common
2543,24.4996_90.3144,2,2,common
2544,23.5496_89.2319,2,4,common
2545,24.3996_90.6144,2,2,common
2546,22.9849_91.4644,2,1,no_common
2547,24.3463_90.5030,1,2,common
2548,23.5997_88.6908,2,2,common
2549,24.0963_90.6644,2,4,common
2550,25.0497_88.7407,2,2,common
2551,23.0172_91.2908,2,2,common
2552,23.0849_91.2029,2,2,common
2553,23.1349_89.2820,2,1,no_common
2554,23.1349_89.2820,2,2,common
2555,25.1849_89.0496,2,2,common
2556,25.2349_89.8820,2,2,common
2557,23.7672_90.0996,2,2,common
2558,23.8673_88.9819,1,2,common
2559,24.4348_90.6820,2,2,common
2560,24.5849_89.9996,2,2,common
2561,25.1496_89.5320,1,2,common
2562,25.2672_89.2408,2,2,common
2563,25.2672_89.2408,2,2,common
2564,24.8996_89.8530,2,4,common
2565,24.9963_88.9643,2,2,common
2566,24.0172_88.7820,1,1,no_common
2567,24.0172_88.7820,1,2,common
2568,24.0172_88.7820,1,1,no_common
2569,24.9996_89.3644,2,2,common
2570,24.3761_89.5644,2,1,no_common
2571,23.3996_88.8820,2,4,common
2572,23.8849_90.1820,2,1,no_common
2573,23.8849_90.1820,2,1,no_common
2574,24.6849_91.5408,2,2,common
2575,25.0585_90.2530,2,4,common
2576,23.8585_89.4996,2,2,common
2577,23.7760_88.9408,2,1,no_common
2578,24.4673_90.9320,2,1,no_common
2579,22.6496_90.4232,1,2,common
2580,23.9673_89.0496,1,2,common
2581,24.1261_90.1644,2,4,common
2582,22.7848_90.1320,2,4,common
2583,24.4761_89.5232,2,2,common
2584,22.6997_91.1232,2,2,common
2585,23.6496_90.1232,2,2,common
2586,23.6496_90.1232,2,2,common
2587,23.6496_90.1232,2,2,common
2588,22.6760_91.0320,1,2,common
2589,22.8585_90.3820,2,1,no_common
2590,23.6173_89.8644,2,1,no_common
2591,23.6173_89.8644,2,4,common
2592,23.6173_89.8644,2,2,common
2593,23.6173_89.8644,2,2,common
2594,23.1261_88.9529,2,2,common
2595,22.8585_91.8143,1,1,no_common
2596,23.0462_91.3732,2,4,common
2597,22.4585_89.2732,2,2,common
2598,24.4463_89.8820,1,1,no_common
2599,23.0260_91.0820,2,1,no_common
2600,24.1672_88.9408,2,2,common
2601,23.6963_89.5996,1,4,common
2602,24.3761_90.3996,2,4,common
2603,24.0348_91.1820,2,1,no_common
2604,23.1848_90.2029,2,2,common
2605,23.1848_90.2029,1,2,common
2606,23.1848_90.2029,2,1,no_common
2607,25.0963_89.2996,2,4,common
2608,25.0963_89.2996,2,4,common
2609,23.7173_89.1996,2,2,common
2610,22.9585_90.5644,1,1,no_common
2611,22.9585_90.5644,1,1,no_common
2612,23.9585_89.8320,2,4,common
2613,25.1584_89.0496,2,4,common
2614,22.8849_90.8644,1,2,common
2615,23.4348_91.1030,2,2,common
2616,22.8963_89.5732,2,2,common
2617,22.8963_89.5732,2,2,common
2618,22.8963_89.5732,2,4,common
2619,22.8963_89.5732,2,4,common
2620,22.1584_90.2908,1,1,no_common
2621,24.4585_90.4320,2,4,common
2622,23.3585_91.1408,2,3,common
2623,23.6997_89.2530,1,2,common
2624,25.0996_89.4529,2,4,common
2625,23.2173_89.2029,2,1,no_common
2626,22.0584_90.5408,1,2,common
2627,23.5260_89.0144,2,4,common
2628,23.9172_90.1496,2,4,common
2629,22.7996_89.4731,2,2,common
2630,22.0496_90.6996,2,4,common
2631,25.0348_90.4908,2,2,common
2632,25.0348_90.4908,2,1,no_common
2633,22.6672_89.0820,2,2,common
2634,23.0761_89.1144,2,2,common
2635,23.6463_88.6408,2,4,common
2636,22.8497_89.5732,2,3,common
2637,24.3497_89.2644,2,2,common
2638,25.5849_89.6530,2,2,common
2639,23.0997_91.3407,2,4,common
2640,22.8673_89.0496,2,4,common
2641,22.8673_89.0496,2,4,common
2642,24.2173_90.5530,2,4,common
2643,24.6672_91.5819,2,2,common
2644,23.4463_89.0908,2,4,common
2645,23.2760_89.7530,2,2,common
2646,23.8996_88.8408,1,2,common
2647,23.8996_88.8408,1,4,common
2648,23.0673_89.3732,2,1,no_common
2649,23.0673_89.3732,2,2,common
2650,23.1173_91.2029,2,2,common
2651,24.6496_89.5320,2,2,common
2652,24.9849_88.7530,2,2,common
2653,22.8173_91.1320,2,1,no_common
2654,23.9084_90.5144,0,2,common
2655,24.3996_88.9320,2,4,common
2656,24.4673_88.8820,2,2,common
2657,24.8463_90.9732,2,2,common
2658,23.4348_89.4320,2,2,common
2659,24.8085_91.8029,2,2,common
2660,23.2962_89.8320,2,2,common
2661,23.9849_90.1820,2,1,no_common
2662,22.7848_90.3030,2,2,common
2663,23.8585_89.0996,1,4,common
2664,22.7463_89.0496,2,4,common
2665,24.4172_90.6732,2,2,common
2666,24.6672_90.5908,1,4,common
2667,22.6463_91.0144,1,1,no_common
2668,22.6463_91.0144,1,2,common
2669,23.2996_90.9320,2,2,common
2670,24.4497_90.3996,1,4,common
2671,25.0260_89.4144,2,3,common
2672,22.8673_90.9030,2,3,common
2673,22.8673_90.9030,2,3,common
2674,24.4463_90.8320,2,2,common
2675,23.9348_89.6232,2,4,common
2676,23.9348_89.6232,2,2,common
2677,22.1672_90.0996,2,4,common
2678,25.2463_89.5530,2,1,no_common
2679,23.4761_89.5408,1,2,common
2680,23.5172_90.8820,2,2,common
2681,22.9084_90.9320,1,4,common
2682,23.3173_91.0908,2,1,no_common
2683,25.0497_90.0030,2,4,common
2684,25.0497_90.0030,1,4,common
2685,25.0497_90.0030,2,2,common
2686,25.0497_90.0030,1,3,common
2687,25.0497_90.0030,1,4,common
2688,22.1173_90.2530,2,4,common
2689,23.0585_91.2496,2,1,no_common
2690,23.2848_88.8232,2,1,no_common
2691,23.8996_89.2143,2,2,common
2692,23.8996_89.2143,2,2,common
2693,23.4996_88.9232,1,2,common
2694,23.6584_89.5496,2,4,common
2695,24.7672_89.9232,2,2,common
2696,24.7672_89.9232,2,4,common
2697,23.7962_90.3232,2,1,no_common
2698,23.7962_90.3232,2,1,no_common
2699,23.7962_90.3232,2,2,common
2700,23.7962_90.3232,2,4,common
2701,23.7962_90.3232,2,2,common
2702,25.2584_89.5530,2,2,common
2703,25.2584_89.5530,2,4,common
2704,25.1084_89.4320,2,2,common
2705,24.0963_90.1408,2,2,common
2706,24.0963_90.1408,2,4,common
2707,23.4673_89.3144,1,1,no_common
2708,24.4673_90.4232,2,4,common
2709,24.4673_90.4232,2,2,common
2710,24.4673_90.4232,1,2,common
2711,24.4172_88.6996,2,4,common
2712,23.1349_89.2996,2,2,common
2713,24.7173_88.8408,1,1,no_common
2714,25.0849_89.7496,2,2,common
2715,25.0849_89.7496,2,2,common
2716,22.8084_91.1644,2,4,common
2717,24.0997_91.1530,2,4,common
2718,23.0585_91.8996,1,1,no_common
2719,23.5997_90.4529,2,4,common
2720,23.5997_90.4529,2,4,common
2721,24.8261_89.4908,2,1,no_common
2722,22.8084_89.3496,2,2,common
2723,23.7760_89.4408,2,2,common
2724,24.7463_90.7908,2,4,common
2725,24.7496_88.7143,2,2,common
2726,23.5673_91.0530,2,4,common
2727,23.7584_88.6144,1,2,common
2728,25.0084_88.7496,2,2,common
2729,25.0084_88.7496,2,4,common
2730,22.6463_90.9908,1,1,no_common
2731,23.3463_89.5232,2,4,common
2732,22.7463_90.9732,1,4,common
2733,24.8962_88.9232,2,2,common
2734,24.0348_88.8732,1,2,common
2735,23.4084_89.5530,1,2,common
2736,23.7997_88.9030,2,4,common
2737,23.9348_90.0820,2,2,common
2738,23.7672_89.0496,1,2,common
2739,25.0462_91.3820,2,2,common
2740,24.0761_89.8908,2,4,common
2741,24.0761_89.8908,2,4,common
2742,23.6349_89.6820,2,2,common
2743,24.6584_89.5232,2,1,no_common
2744,24.6672_89.4529,2,2,common
2745,23.7760_90.5732,2,4,common
2746,22.6672_91.0144,1,3,common
2747,22.9761_90.8820,2,4,common
2748,22.9761_90.8820,2,2,common
2749,22.9497_89.4731,2,4,common
2750,24.4084_88.6644,2,2,common
2751,23.6997_88.7029,2,4,common
2752,23.6997_88.7029,2,4,common
2753,24.1963_91.2029,2,4,common
2754,24.0997_90.7143,2,2,common
2755,22.9172_88.9908,2,1,no_common
2756,23.6463_90.4408,2,2,common
2757,24.5348_90.4144,2,2,common
2758,24.5348_90.4144,1,1,no_common
2759,23.8463_88.7319,1,4,common
2760,22.7996_88.9908,2,2,common
2761,23.1584_91.1820,2,1,no_common
2762,24.3761_88.9030,2,4,common
2763,24.3761_88.9030,2,2,common
2764,23.9849_90.7320,2,1,no_common
2765,25.0260_88.9819,2,1,no_common
2766,23.2261_89.7231,2,1,no_common
2767,25.0996_90.0408,2,2,common
2768,24.1349_90.7496,2,1,no_common
2769,24.1760_90.7908,2,1,no_common
2770,25.2997_89.4643,2,2,common
2771,25.0673_89.9996,2,2,common
2772,25.0497_89.3644,2,2,common
2773,25.0497_89.3644,2,4,common
2774,23.3849_89.6232,1,2,common
2775,23.3849_89.6232,1,2,common
2776,22.4084_90.4496,2,4,common
2777,23.6760_89.4496,1,4,common
2778,24.4497_90.4529,2,4,common
2779,24.4497_90.4529,2,4,common
2780,24.5761_88.8030,2,1,no_common
2781,24.5963_90.3996,2,4,common
2782,24.4585_89.9908,2,4,common
2783,24.4585_89.9908,2,1,no_common
2784,23.9673_89.2644,2,4,common
2785,23.3673_90.0496,2,4,common
2786,22.9260_90.5408,2,2,common
2787,24.3761_89.5144,2,1,no_common
2788,24.6173_88.7732,2,3,common
2789,24.6173_88.7732,2,2,common
2790,24.6173_88.7732,1,3,common
2791,24.1760_89.2143,1,1,no_common
2792,22.8084_89.5820,2,4,common
2793,23.2463_91.7996,1,4,common
2794,23.5348_89.2319,2,1,no_common
2795,23.4585_91.0030,2,2,common
2796,24.7173_88.6732,2,1,no_common
2797,22.7463_90.3996,2,4,common
2798,23.1584_89.6496,1,4,common
2799,24.0172_89.0732,1,2,common
2800,24.0172_89.0732,1,2,common
2801,24.0172_89.0732,1,1,no_common
2802,24.0172_89.0732,1,1,no_common
2803,24.0172_89.0732,1,1,no_common
2804,22.7962_90.3644,1,1,no_common
2805,22.7962_90.3644,2,4,common
2806,23.2672_90.3496,2,2,common
2807,24.8463_89.4144,2,2,common
2808,22.6997_90.1996,2,4,common
2809,24.0497_91.2408,2,4,common
2810,24.0497_91.2408,2,4,common
2811,23.7496_88.7644,1,1,no_common
2812,23.1173_90.8732,2,2,common
2813,24.7584_90.2320,2,2,common
2814,23.6496_89.7029,2,2,common
2815,23.0084_91.3530,2,2,common
2816,23.0084_91.3530,2,2,common
2817,23.0084_91.3530,2,2,common
2818,23.0084_91.3530,2,1,no_common
2819,23.3849_89.7820,2,4,common
2820,23.5963_90.8496,2,4,common
2821,24.9172_90.3820,2,2,common
2822,23.8996_89.0320,1,4,common
2823,23.8849_88.8232,1,1,no_common
2824,24.6584_90.2143,2,1,no_common
2825,23.2996_89.6732,2,2,common
2826,25.1348_88.8996,2,2,common
2827,24.9260_89.8732,2,2,common
2828,22.2996_90.0996,2,4,common
2829,24.4348_89.0232,2,2,common
2830,24.4348_89.0232,2,1,no_common
2831,23.3349_90.2143,2,2,common
2832,22.8963_91.3029,2,2,common
2833,23.0496_91.1496,2,4,common
2834,22.8463_91.5529,2,4,common
2835,23.2584_90.9030,2,4,common
2836,24.0849_89.1732,2,2,common
2837,24.0997_90.6644,2,4,common
2838,24.9585_90.3996,2,2,common
2839,24.8463_90.6030,2,4,common
2840,25.2584_89.5496,2,2,common
2841,25.2584_89.5496,2,4,common
2842,22.7760_90.8732,2,2,common
2843,23.1963_90.3820,2,1,no_common
2844,23.2996_90.0908,2,2,common
2845,23.3261_89.0820,2,1,no_common
2846,24.3761_90.7143,2,1,no_common
2847,23.5585_91.0496,2,4,common
2848,24.9673_89.8496,2,4,common
2849,24.9673_89.8496,2,4,common
2850,24.9673_89.8496,2,2,common
2851,25.1084_90.7143,2,1,no_common
2852,23.4497_89.4731,2,2,common
2853,23.8497_88.7143,2,4,common
2854,22.5260_89.2496,1,4,common
2855,23.6463_88.6732,1,2,common
2856,23.7496_89.1320,1,2,common
2857,23.7496_89.1320,1,4,common
2858,23.7496_89.1320,1,3,common
2859,22.8261_90.2820,2,2,common
2860,24.6672_90.1996,2,2,common
2861,24.2496_89.2408,2,4,common
2862,22.6584_90.4232,1,2,common
2863,22.9463_91.0144,2,2,common
2864,23.7962_90.0908,2,1,no_common
2865,23.7962_90.0908,2,1,no_common
2866,23.6261_89.2820,2,2,common
2867,24.4963_90.2530,2,4,common
2868,24.5172_89.5732,2,2,common
2869,23.9849_90.0732,2,4,common
2870,24.0462_90.6232,2,4,common
2871,25.3085_89.4232,2,2,common
2872,23.7496_89.9996,2,4,common
2873,24.4497_90.4643,2,2,common
2874,24.4463_90.0820,2,1,no_common
2875,23.7085_89.6496,1,2,common
2876,23.7760_90.3320,1,2,common
2877,24.5761_91.6232,2,1,no_common
2878,24.0084_91.2530,2,4,common
2879,24.8760_89.4408,2,1,no_common
2880,24.2261_90.6908,2,2,common
2881,22.6496_90.3908,2,2,common
2882,22.6496_90.3908,1,1,no_common
2883,23.7672_90.0908,2,2,common
2884,24.3463_90.6144,2,2,common
2885,24.5997_90.4529,2,4,common
2886,23.7672_89.3530,2,2,common
2887,22.5496_90.4732,2,2,common
2888,23.9172_90.7408,2,2,common
2889,23.9172_90.7408,2,2,common
2890,23.9172_90.7408,2,1,no_common
2891,23.1496_90.9643,2,2,common
2892,23.3463_91.1496,2,4,common
2893,23.3463_91.1496,2,4,common
2894,23.0963_90.4408,2,2,common
2895,23.1584_91.4408,2,1,no_common
2896,24.9084_89.3732,2,2,common
2897,22.6672_88.9996,2,2,common
2898,24.6173_90.5644,2,2,common
2899,24.2848_88.9996,2,4,common
2900,23.5462_90.9320,2,2,common
2901,23.9673_89.8408,2,4,common
2902,25.4172_89.4030,2,2,common
2903,25.4172_89.4030,2,2,common
2904,24.7173_89.5820,2,2,common
2905,24.2463_89.3732,2,1,no_common
2906,23.9996_89.0030,1,4,common
2907,23.9996_89.0030,1,4,common
2908,23.7997_88.7407,2,4,common
2909,22.6584_90.3030,1,2,common
2910,23.0849_89.8732,2,2,common
2911,24.7463_88.8030,2,2,common
2912,22.9172_90.9996,2,2,common
2913,24.0084_88.9731,1,4,common
2914,24.0084_88.9731,1,2,common
2915,22.9963_89.2029,2,2,common
2916,22.4084_90.1320,1,2,common
2917,22.3849_89.0908,2,4,common
2918,24.3761_88.6908,2,2,common
2919,24.7261_90.3820,1,2,common
2920,24.7261_90.3820,2,1,no_common
2921,24.7261_90.3820,1,2,common
2922,22.8585_90.2820,1,1,no_common
2923,22.6261_90.3644,2,4,common
2924,22.6261_90.3644,2,2,common
2925,22.0963_90.2996,2,4,common
2926,22.6261_90.9908,1,2,common
2927,24.5084_91.7996,2,2,common
2928,23.2760_90.3496,2,2,common
2929,24.9673_90.6408,2,2,common
2930,23.6085_90.1732,2,3,common
2931,23.6085_90.1732,2,2,common
2932,23.6085_90.1732,2,2,common
2933,23.6085_90.1732,2,1,no_common
2934,23.5997_89.1820,2,2,common
