label_id,patch_id,class,n_patches,common_bin
2019,31.3250_70.9851,1,2,1_common
2020,30.2162_71.5527,1,4,3plus_common
2021,32.0041_73.0351,1,1,no_common
2022,30.0251_72.4175,1,2,1_common
2023,30.9163_73.0027,1,2,1_common
2024,30.2426_71.4528,1,2,1_common
2025,30.0075_72.3175,1,2,1_common
2026,30.0075_72.3175,2,2,1_common
2027,31.0838_73.0763,1,2,1_common
2028,30.9541_73.7675,1,4,3plus_common
2029,31.2426_72.6263,1,1,no_common
2030,29.7663_72.5561,1,4,3plus_common
2031,29.4838_71.1561,1,2,1_common
2032,30.8662_73.9763,1,4,3plus_common
2033,29.9750_71.8527,1,4,3plus_common
2034,31.7162_72.1439,1,2,1_common
2035,30.3927_73.4263,1,1,no_common
2036,30.7426_70.9352,1,1,no_common
2037,30.7426_70.9352,1,1,no_common
2038,30.8250_73.9351,1,1,no_common
2039,32.2663_72.2939,1,1,no_common
2040,32.2663_72.2939,1,2,1_common
2041,30.9041_73.3939,1,2,1_common
2042,30.3750_73.3763,1,2,1_common
2043,31.2426_70.9440,1,4,3plus_common
2044,31.0574_71.9763,1,2,1_common
2045,29.7575_71.8527,1,2,1_common
2046,29.8540_72.0939,1,1,no_common
2047,32.0926_71.2351,1,1,no_common
2048,29.9750_70.9763,1,2,1_common
2049,29.9750_70.9763,1,2,1_common
2050,29.9750_70.9763,1,1,no_common
2051,30.1575_72.9439,1,4,3plus_common
2052,30.1927_72.3561,1,4,3plus_common
2053,30.1927_72.3561,1,4,3plus_common
2054,30.1927_72.3561,1,4,3plus_common
2055,31.9574_72.9061,1,1,no_common
2056,31.9574_72.9061,1,4,3plus_common
2057,31.9574_72.9061,1,4,3plus_common
2058,29.9041_72.0061,1,2,1_common
2059,30.4574_73.5763,1,2,1_common
2060,30.3839_73.1675,1,4,3plus_common
2061,31.2927_72.3939,1,3,2_common
2062,30.2338_71.5851,2,2,1_common
2063,30.2338_71.5851,1,2,1_common
2064,30.1427_72.3175,1,2,1_common
2065,29.7338_72.1439,1,2,1_common
2066,30.0251_72.3175,1,2,1_common
2067,30.4427_73.2527,1,2,1_common
2068,30.2751_71.7851,1,2,1_common
2069,30.6040_73.5263,1,2,1_common
2070,30.9662_73.0561,1,1,no_common
2071,29.6839_71.8763,1,4,3plus_common
2072,29.9838_71.1439,1,1,no_common
2073,29.9838_71.1439,1,2,1_common
2074,29.9838_71.1439,1,4,3plus_common
2075,31.8250_72.3351,1,2,1_common
2076,30.8250_73.1939,1,1,no_common
2077,32.3540_72.6175,1,2,1_common
2078,32.3540_72.6175,1,2,1_common
2079,29.8927_72.3439,1,2,1_common
2080,31.2426_72.9561,1,2,1_common
2081,30.6927_72.6561,1,2,1_common
2082,30.6927_72.6561,1,2,1_common
2083,31.5750_71.0527,1,2,1_common
2084,32.2040_72.4851,1,4,3plus_common
2085,30.6839_70.9352,1,2,1_common
2086,31.9426_72.3527,2,2,1_common
2087,29.2927_71.4561,1,2,1_common
2088,29.2927_71.4561,1,2,1_common
2089,30.5750_73.1527,1,2,1_common
2090,30.4251_72.7061,1,4,3plus_common
2091,29.8074_71.4175,1,4,3plus_common
2092,30.1250_72.6561,1,2,1_common
2093,30.1250_72.6561,1,2,1_common
2094,30.1250_72.6561,1,4,3plus_common
2095,30.7663_73.9763,1,2,1_common
2096,32.2074_72.5175,1,4,3plus_common
2097,32.2074_72.5175,1,4,3plus_common
2098,30.8041_73.8851,1,2,1_common
2099,30.8041_73.8851,1,2,1_common
2100,30.5251_72.1351,2,4,3plus_common
2101,31.0163_74.0175,1,2,1_common
2102,31.3663_73.0439,1,2,1_common
2103,30.7074_72.3939,1,2,1_common
2104,29.8927_70.6175,1,2,1_common
2105,29.8927_70.6175,1,2,1_common
2106,29.8927_70.6175,1,1,no_common
2107,29.8927_70.6175,1,2,1_common
2108,32.0041_72.6675,2,2,1_common
2109,32.0041_72.6675,1,1,no_common
2110,32.0041_72.6675,1,2,1_common
2111,29.2250_72.7527,1,4,3plus_common
2112,32.1838_72.2939,1,2,1_common
2113,30.1427_72.3351,1,1,no_common
2114,31.5750_73.1027,1,2,1_common
2115,31.5041_73.1263,1,1,no_common
2116,29.7540_71.2351,1,2,1_common
2117,31.2338_72.3851,1,2,1_common
2118,31.1663_72.6939,2,1,no_common
2119,30.5541_73.4561,1,4,3plus_common
2120,30.3839_73.5528,2,4,3plus_common
2121,30.3839_73.5528,1,2,1_common
2122,30.4041_71.7675,1,1,no_common
2123,31.2575_70.9027,2,4,3plus_common
2124,30.0574_71.8351,1,2,1_common
2125,31.1251_72.0439,1,4,3plus_common
2126,29.5339_71.1439,1,2,1_common
2127,31.3338_73.0061,1,3,2_common
2128,31.3338_73.0061,1,1,no_common
2129,31.8927_72.3851,1,1,no_common
2130,31.1541_74.0027,1,2,1_common
2131,29.4427_72.8527,1,1,no_common
2132,30.9541_73.9175,1,1,no_common
2133,31.1927_73.8675,2,4,3plus_common
2134,31.0163_72.7027,1,4,3plus_common
2135,31.6662_72.8675,1,1,no_common
2136,30.3927_73.0439,1,1,no_common
2137,29.5926_72.0027,1,2,1_common
2138,30.2927_71.3439,1,1,no_common
2139,29.2575_72.6061,1,2,1_common
2140,32.0251_72.8027,1,4,3plus_common
2141,30.0838_71.6439,1,2,1_common
2142,30.8574_71.0439,1,1,no_common
2143,30.1541_72.7175,1,2,1_common
2144,30.1541_72.7175,1,2,1_common
2145,30.5427_70.9440,1,1,no_common
2146,30.5427_70.9440,1,1,no_common
2147,29.9251_72.2175,1,2,1_common
2148,31.4041_72.6851,1,2,1_common
2149,30.4574_72.4561,1,4,3plus_common
2150,29.3540_71.1675,1,2,1_common
2151,30.8426_72.7939,1,2,1_common
2152,31.8540_73.2175,1,1,no_common
2153,32.1040_71.2351,1,1,no_common
2154,32.1040_71.2351,1,2,1_common
2155,31.0339_73.7561,1,2,1_common
2156,29.8540_71.5027,1,4,3plus_common
2157,29.8540_71.5027,1,4,3plus_common
2158,30.2041_72.8351,1,4,3plus_common
2159,30.2041_72.8351,1,4,3plus_common
2160,31.1162_73.7561,1,4,3plus_common
2161,30.2751_73.0939,1,1,no_common
2162,31.4162_73.5561,2,2,1_common
2163,30.2041_73.0061,1,1,no_common
2164,29.8041_71.4352,1,4,3plus_common
2165,29.4163_71.8439,1,2,1_common
2166,30.0838_72.5263,1,2,1_common
2167,31.0075_71.9675,1,4,3plus_common
2168,31.4926_73.1763,1,4,3plus_common
2169,31.4926_73.1763,1,1,no_common
2170,29.7839_71.4763,1,2,1_common
2171,30.3839_73.1763,1,4,3plus_common
2172,30.0339_70.6940,1,2,1_common
2173,30.7162_72.6763,1,2,1_common
2174,30.7162_72.6763,1,2,1_common
2175,32.1838_73.0561,1,2,1_common
2176,31.4338_70.9939,1,4,3plus_common
2177,29.6338_72.1027,1,2,1_common
2178,31.5662_71.0175,1,4,3plus_common
2179,29.7426_71.6561,1,2,1_common
2180,29.7426_71.6561,1,2,1_common
2181,31.7040_73.5939,2,2,1_common
2182,30.4041_72.8175,1,2,1_common
2183,31.3041_73.6561,2,2,1_common
2184,30.9541_73.1027,2,2,1_common
2185,30.8540_72.0939,2,2,1_common
2186,31.2663_70.9352,1,1,no_common
2187,30.4075_71.6175,1,2,1_common
2188,31.2426_73.6175,1,4,3plus_common
2189,31.2426_73.6175,1,4,3plus_common
2190,29.8074_71.3027,1,2,1_common
2191,32.1075_71.6940,1,1,no_common
2192,29.7162_72.0263,1,2,1_common
2193,29.7162_72.0263,1,2,1_common
2194,30.8041_70.9440,1,2,1_common
2195,30.8041_70.9440,1,2,1_common
2196,30.5427_73.6527,1,1,no_common
2197,30.3750_72.2439,2,1,no_common
2198,30.3750_72.2439,1,2,1_common
2199,31.0075_73.3763,1,2,1_common
2200,30.8074_72.3027,1,4,3plus_common
2201,30.8074_72.3027,1,6,3plus_common
2202,31.9074_72.3851,1,2,1_common
2203,31.0339_73.7351,1,1,no_common
2204,31.0339_73.7351,1,4,3plus_common
2205,30.4574_72.6561,1,4,3plus_common
2206,29.8074_72.8175,1,2,1_common
2207,29.8074_72.8175,1,2,1_common
2208,30.4838_73.2439,1,1,no_common
2209,30.6074_73.1851,2,4,3plus_common
2210,31.0541_72.7527,1,2,1_common
2211,31.0541_72.7527,1,4,3plus_common
2212,31.3074_72.6175,2,3,2_common
2213,31.3074_72.6175,1,4,3plus_common
2214,30.8927_70.9352,1,2,1_common
2215,30.8927_70.9352,1,2,1_common
2216,31.6040_73.7675,1,1,no_common
2217,30.9926_72.4527,1,2,1_common
2218,30.2663_71.6561,1,2,1_common
2219,31.3751_72.8763,1,2,1_common
2220,31.3751_72.8763,2,1,no_common
2221,30.9075_72.5061,2,4,3plus_common
2222,30.9075_72.5061,1,4,3plus_common
2223,30.6663_74.0351,1,1,no_common
2224,29.9251_70.9763,1,1,no_common
2225,29.8041_71.8175,1,4,3plus_common
2226,30.1575_72.6175,1,4,3plus_common
2227,31.1663_72.7027,2,2,1_common
2228,30.4541_72.1263,2,4,3plus_common
2229,31.7927_71.8263,1,2,1_common
2230,29.7540_72.0351,1,2,1_common
2231,29.7751_72.5561,1,4,3plus_common
2232,30.3750_72.9175,1,1,no_common
2233,31.1663_72.5939,1,2,1_common
2234,31.1663_72.5939,1,1,no_common
2235,30.0251_71.7351,1,1,no_common
2236,32.1662_73.0439,2,2,1_common
2237,30.0662_71.5061,1,5,3plus_common
2238,31.1575_72.3763,1,2,1_common
2239,31.1575_72.3763,1,4,3plus_common
2240,30.0926_70.9561,1,1,no_common
2241,31.2162_72.3175,1,2,1_common
2242,31.1427_70.9352,1,2,1_common
2243,32.3162_72.9027,1,2,1_common
2244,31.6750_72.9763,1,2,1_common
2245,30.3839_72.2675,1,2,1_common
2246,29.9339_72.2561,1,4,3plus_common
2247,29.5163_71.5351,1,1,no_common
2248,31.7541_72.8763,1,2,1_common
2249,30.1339_72.9439,1,1,no_common
2250,29.9662_71.8851,1,2,1_common
2251,29.9662_71.8851,1,2,1_common
2252,29.9662_71.8851,1,2,1_common
2253,31.5926_73.6439,2,4,3plus_common
2254,31.5926_73.6439,1,2,1_common
2255,30.6251_73.6027,1,4,3plus_common
2256,30.6251_73.6027,1,4,3plus_common
2257,31.4838_73.1527,2,4,3plus_common
2258,30.4750_72.6561,2,1,no_common
2259,30.2839_72.4939,1,2,1_common
2260,29.9251_70.9440,1,1,no_common
2261,31.6838_72.1351,1,1,no_common
2262,30.9750_72.6561,1,2,1_common
2263,30.9750_72.6561,1,2,1_common
2264,30.2540_73.2561,1,4,3plus_common
2265,29.8927_71.1439,1,2,1_common
2266,29.8927_71.1439,1,2,1_common
2267,29.8162_70.9352,1,2,1_common
2268,29.8162_70.9352,1,1,no_common
2269,30.3426_72.7939,1,4,3plus_common
2270,32.3250_71.9175,1,1,no_common
2271,31.8426_72.8027,1,3,2_common
2272,30.8662_72.0939,2,2,1_common
2273,30.4750_72.0851,1,2,1_common
2274,30.4750_72.0851,1,2,1_common
2275,30.8540_74.0263,1,2,1_common
2276,30.1575_72.3351,1,2,1_common
2277,32.1339_71.2439,1,5,3plus_common
2278,32.1339_71.2439,1,4,3plus_common
2279,29.7338_72.8263,1,2,1_common
2280,29.9251_72.9763,1,1,no_common
2281,30.5075_71.9440,1,2,1_common
2282,31.8426_72.5939,1,2,1_common
2283,30.9838_72.1527,1,2,1_common
2284,31.3426_72.8351,1,2,1_common
2285,31.8250_72.3175,1,1,no_common
2286,31.4838_73.3527,1,4,3plus_common
2287,30.8839_72.6851,1,3,2_common
2288,31.5750_71.0061,1,4,3plus_common
2289,30.2663_72.8675,1,2,1_common
2290,30.2041_73.2439,1,4,3plus_common
2291,31.0251_73.7675,1,1,no_common
2292,29.9339_72.2527,1,4,3plus_common
2293,29.2338_71.4175,1,4,3plus_common
2294,31.8574_71.9061,1,2,1_common
2295,30.4075_73.0439,2,4,3plus_common
2296,30.4075_73.0439,1,4,3plus_common
2297,30.4075_73.0439,1,4,3plus_common
2298,30.6575_72.6351,1,4,3plus_common
2299,31.3162_73.3675,1,2,1_common
2300,31.3162_72.7175,1,1,no_common
2301,30.1339_72.3527,1,2,1_common
2302,30.1339_72.3527,1,4,3plus_common
2303,31.4926_72.9675,1,2,1_common
2304,32.2426_72.9061,1,3,2_common
2305,32.2426_72.9061,1,2,1_common
2306,31.9162_72.6027,1,4,3plus_common
2307,29.8162_72.1852,1,2,1_common
2308,29.8162_72.1852,1,4,3plus_common
2309,31.0040_73.1263,1,4,3plus_common
2310,30.8250_73.2027,1,2,1_common
2311,31.6339_71.0263,1,2,1_common
2312,30.5838_73.8439,1,2,1_common
2313,32.1750_73.0439,2,2,1_common
2314,29.9339_70.6763,1,2,1_common
2315,31.3338_72.9561,1,3,2_common
2316,31.3574_73.6175,1,1,no_common
2317,29.2575_72.6027,1,4,3plus_common
2318,31.3074_72.3527,1,4,3plus_common
2319,31.3074_72.3527,1,4,3plus_common
2320,31.3074_72.3527,1,4,3plus_common
2321,31.3074_72.3527,1,4,3plus_common
2322,31.3074_72.3527,1,6,3plus_common
2323,29.9075_72.3851,1,2,1_common
2324,29.9075_72.3851,1,2,1_common
2325,30.2927_71.9528,1,2,1_common
2326,31.4574_73.0528,1,1,no_common
2327,31.0251_71.9939,1,1,no_common
2328,29.4662_71.9561,1,2,1_common
2329,29.4662_71.9561,1,1,no_common
2330,31.1927_73.0061,2,1,no_common
2331,31.5427_73.0561,1,4,3plus_common
2332,31.5427_73.0561,1,2,1_common
2333,30.5040_73.3351,1,4,3plus_common
2334,30.3426_71.9027,1,2,1_common
2335,30.3426_71.9027,1,2,1_common
2336,30.7751_73.4763,2,4,3plus_common
2337,30.3041_71.6351,1,2,1_common
2338,31.2074_72.7263,1,4,3plus_common
2339,31.2074_72.7263,1,2,1_common
2340,30.4926_73.2351,1,1,no_common
2341,30.5541_72.0939,1,2,1_common
2342,30.5541_72.0939,1,2,1_common
2343,30.3426_73.3561,1,1,no_common
2344,31.7575_73.0675,1,3,2_common
2345,30.8250_72.1764,1,1,no_common
2346,30.7663_73.8028,1,4,3plus_common
2347,30.2663_72.9939,1,2,1_common
2348,30.2663_72.9939,1,2,1_common
2349,32.2426_72.0561,1,2,1_common
2350,31.5926_72.7061,1,2,1_common
2351,29.5662_71.3939,1,2,1_common
2352,29.5662_71.3939,1,2,1_common
2353,29.5662_71.3939,1,3,2_common
2354,29.8750_72.2939,1,2,1_common
2355,32.0662_72.5763,1,1,no_common
2356,30.6162_73.6851,1,1,no_common
2357,30.6162_73.6851,1,1,no_common
2358,31.9041_72.3675,1,2,1_common
2359,29.7927_71.2851,1,2,1_common
2360,30.0541_71.3851,1,2,1_common
2361,30.0541_71.3851,1,2,1_common
2362,29.2751_71.2851,1,1,no_common
2363,30.0574_71.4175,1,3,2_common
2364,31.1927_73.9763,2,2,1_common
2365,31.1927_73.9763,2,2,1_common
2366,29.6541_72.0027,1,2,1_common
2367,30.5251_73.5351,1,2,1_common
2368,30.2338_71.6175,1,1,no_common
2369,30.8250_72.0851,1,1,no_common
2370,29.2041_71.5263,1,2,1_common
2371,30.4339_73.3028,1,1,no_common
2372,30.0040_71.7351,1,4,3plus_common
2373,30.0339_72.3675,1,4,3plus_common
2374,30.5541_73.4527,1,4,3plus_common
2375,31.3338_70.9675,1,2,1_common
2376,31.3338_70.9675,2,2,1_common
2377,31.3338_70.9675,1,3,2_common
2378,31.3074_73.6675,1,2,1_common
2379,31.3663_73.4527,1,2,1_common
2380,31.1427_73.9527,1,2,1_common
2381,30.0574_73.3028,1,4,3plus_common
2382,30.0662_72.7561,1,4,3plus_common
2383,31.5075_73.8527,1,4,3plus_common
2384,30.9041_73.7940,1,2,1_common
2385,29.9662_71.3527,1,4,3plus_common
2386,30.9427_70.9528,1,4,3plus_common
2387,30.9427_70.9528,1,2,1_common
2388,30.9427_70.9528,1,4,3plus_common
2389,30.4750_73.5763,1,2,1_common
2390,32.1040_73.1263,1,2,1_common
2391,29.6338_71.0027,1,2,1_common
2392,29.6338_71.0027,1,2,1_common
2393,29.4541_71.3175,1,2,1_common
2394,30.0339_72.7561,1,2,1_common
2395,30.1541_73.1939,1,4,3plus_common
2396,29.7250_71.2763,1,2,1_common
2397,32.1750_72.8527,1,4,3plus_common
2398,30.3338_71.8061,2,4,3plus_common
2399,30.1427_73.1027,1,2,1_common
2400,30.1427_73.1027,2,2,1_common
2401,30.6751_73.1439,1,2,1_common
2402,31.3839_73.1675,1,3,2_common
2403,31.3839_73.1675,1,2,1_common
2404,31.9041_72.6263,1,2,1_common
2405,31.2663_72.3763,1,2,1_common
2406,30.5662_70.9352,1,3,2_common
2407,31.1541_72.2263,1,1,no_common
2408,29.9251_72.2561,1,4,3plus_common
2409,30.6074_70.9263,1,4,3plus_common
2410,30.1751_72.6061,1,2,1_common
2411,30.5163_72.4763,1,2,1_common
2412,31.4041_72.2175,1,4,3plus_common
2413,30.6251_72.3175,1,2,1_common
2414,32.1926_73.0439,1,2,1_common
2415,31.7074_71.0939,1,2,1_common
2416,31.2839_72.7675,1,2,1_common
2417,30.5339_73.9527,1,2,1_common
2418,31.1339_73.9439,2,2,1_common
2419,31.1339_73.9439,2,1,no_common
2420,31.1339_73.9439,1,2,1_common
2421,32.1075_72.7175,1,2,1_common
2422,32.1075_72.7175,1,2,1_common
2423,31.3074_72.9527,1,4,3plus_common
2424,30.7751_73.8028,1,4,3plus_common
2425,30.7041_73.8061,1,2,1_common
2426,29.8338_71.3527,1,2,1_common
2427,32.1040_72.3763,1,2,1_common
2428,32.1040_72.3763,1,3,2_common
2429,32.1040_72.3763,1,3,2_common
2430,32.1040_72.3763,1,3,2_common
2431,32.1040_72.3763,1,2,1_common
2432,31.3250_73.3561,1,3,2_common
2433,30.3338_72.5263,1,2,1_common
2434,32.1075_73.1263,1,2,1_common
2435,31.1427_72.9763,1,2,1_common
2436,29.5541_72.5675,1,2,1_common
2437,29.5541_72.5675,1,2,1_common
2438,30.3839_70.9352,1,1,no_common
2439,29.8041_70.6027,1,3,2_common
2440,29.8041_70.6027,1,2,1_common
2441,31.0926_72.2527,1,2,1_common
2442,31.0926_72.2527,1,2,1_common
2443,31.8927_73.3439,1,2,1_common
2444,30.2162_72.9851,1,4,3plus_common
2445,30.8662_73.9675,1,4,3plus_common
2446,31.7426_73.0061,1,4,3plus_common
2447,30.1927_72.6851,1,1,no_common
2448,31.1839_73.4763,2,2,1_common
2449,31.1839_73.4763,1,2,1_common
2450,31.3074_73.4175,1,2,1_common
2451,30.0251_70.6852,1,4,3plus_common
2452,30.6663_72.3763,1,2,1_common
2453,29.8250_70.9763,1,2,1_common
2454,31.4750_73.1527,1,2,1_common
2455,31.4750_73.1527,2,2,1_common
2456,31.4750_73.1527,2,4,3plus_common
2457,30.5662_73.8351,1,2,1_common
2458,30.0040_71.7175,1,4,3plus_common
2459,31.3540_70.9851,1,4,3plus_common
2460,30.5574_73.4561,1,4,3plus_common
2461,29.6074_72.2263,1,4,3plus_common
2462,31.5251_73.1175,1,1,no_common
2463,31.5251_73.1175,1,1,no_common
2464,32.0339_72.6351,1,4,3plus_common
2465,31.5427_72.1061,1,4,3plus_common
2466,31.5427_72.1061,1,2,1_common
2467,30.6251_73.4561,1,4,3plus_common
2468,29.8540_72.0027,1,4,3plus_common
2469,30.7751_73.2939,1,5,3plus_common
2470,30.1162_71.6175,2,2,1_common
2471,30.1339_72.5175,1,2,1_common
2472,30.1339_72.5175,1,1,no_common
2473,32.3162_72.5175,1,2,1_common
2474,29.8338_71.3061,1,1,no_common
2475,31.5574_73.0851,1,1,no_common
2476,31.3041_73.8028,1,4,3plus_common
2477,29.7041_70.6527,1,2,1_common
2478,30.6575_72.4351,1,2,1_common
2479,30.4251_72.3675,1,4,3plus_common
2480,30.4251_72.3561,1,2,1_common
2481,30.4251_72.3561,1,4,3plus_common
2482,30.4251_72.3561,1,4,3plus_common
2483,30.6427_74.0175,1,2,1_common
2484,31.4250_72.6439,1,2,1_common
2485,31.5075_73.3527,1,4,3plus_common
2486,31.2751_72.3351,1,4,3plus_common
2487,29.8662_70.6561,1,2,1_common
2488,29.8074_70.7351,1,4,3plus_common
2489,31.0040_71.9352,1,2,1_common
2490,31.0040_73.8439,1,1,no_common
2491,31.5838_71.0061,1,4,3plus_common
2492,30.6663_72.4939,1,2,1_common
2493,30.6663_72.4939,1,2,1_common
2494,30.9838_73.5939,1,1,no_common
2495,30.9838_73.5939,1,2,1_common
2496,30.9838_73.5939,1,2,1_common
2497,32.0339_72.9351,1,2,1_common
2498,31.4074_72.4263,1,4,3plus_common
2499,30.1663_73.5061,1,2,1_common
2500,30.4041_72.8027,1,4,3plus_common
2501,30.4041_72.8027,1,4,3plus_common
2502,32.0574_71.6852,1,2,1_common
2503,32.0339_71.9061,1,2,1_common
2504,30.8074_73.1851,1,4,3plus_common
2505,30.1074_72.5561,1,3,2_common
2506,29.9750_70.6561,1,4,3plus_common
2507,30.0427_72.4263,1,2,1_common
2508,30.0427_72.4263,1,2,1_common
2509,31.8574_72.7939,1,2,1_common
2510,31.9250_73.0528,1,4,3plus_common
2511,31.4662_72.6175,1,2,1_common
2512,30.7663_72.5561,1,2,1_common
2513,29.6839_71.9851,1,2,1_common
2514,31.4041_71.0175,1,2,1_common
2515,31.8250_72.7939,1,4,3plus_common
2516,30.8041_72.3061,1,4,3plus_common
2517,30.8041_72.3061,1,2,1_common
2518,31.0838_72.0763,1,2,1_common
2519,31.0838_72.0763,1,1,no_common
2520,29.5750_72.6027,1,2,1_common
2521,29.5838_71.7763,1,2,1_common
2522,30.0163_72.6675,2,1,no_common
2523,30.3162_71.8939,2,2,1_common
2524,30.3162_71.8939,1,4,3plus_common
2525,31.4074_72.2175,1,4,3plus_common
2526,31.9926_71.1763,1,3,2_common
2527,30.2839_71.0027,1,2,1_common
2528,30.8162_71.8263,1,2,1_common
2529,32.2426_72.4561,1,1,no_common
2530,30.8426_73.5561,2,3,2_common
2531,30.8426_73.5561,2,4,3plus_common
2532,30.6339_72.9061,1,2,1_common
2533,30.6663_73.9263,1,2,1_common
2534,30.6663_73.9263,1,1,no_common
2535,30.6541_73.1763,1,2,1_common
2536,31.3074_72.5263,1,2,1_common
2537,31.3751_73.3028,1,2,1_common
2538,31.3751_73.3028,1,2,1_common
2539,31.1427_73.3175,1,2,1_common
2540,31.3663_73.1439,1,2,1_common
2541,30.8338_73.5939,2,2,1_common
2542,32.2541_72.0675,1,1,no_common
2543,30.3338_73.3561,1,2,1_common
2544,31.4074_72.6263,1,4,3plus_common
2545,29.2250_72.3675,1,1,no_common
2546,31.5541_72.2939,1,4,3plus_common
2547,31.5541_72.2939,1,2,1_common
2548,30.9427_72.6763,1,1,no_common
2549,30.5838_73.0939,2,2,1_common
2550,30.5838_73.0939,1,2,1_common
2551,31.9926_72.8763,1,1,no_common
2552,30.7663_73.4675,2,2,1_common
2553,30.7663_73.4675,2,2,1_common
2554,30.0838_71.6852,1,4,3plus_common
2555,31.8338_72.4939,1,2,1_common
2556,29.5926_72.0061,1,2,1_common
2557,31.4750_73.2561,1,2,1_common
2558,30.9750_73.2175,1,1,no_common
2559,30.0750_72.5561,1,2,1_common
2560,29.8839_72.8351,1,3,2_common
2561,29.8839_72.8351,1,4,3plus_common
2562,30.3927_72.3263,1,1,no_common
2563,30.3750_71.8175,1,1,no_common
2564,31.3338_73.1561,1,2,1_common
2565,31.3338_73.1561,1,2,1_common
2566,31.0339_73.8527,1,4,3plus_common
2567,30.8662_73.0175,1,1,no_common
2568,31.4926_73.1939,1,2,1_common
2569,29.5750_71.9264,1,4,3plus_common
2570,31.5163_73.3263,2,4,3plus_common
2571,30.1541_73.5851,1,2,1_common
2572,30.3250_73.3439,1,1,no_common
2573,30.3250_73.3439,1,1,no_common
2574,31.3663_73.1027,1,4,3plus_common
2575,29.5574_71.9528,1,4,3plus_common
2576,30.6575_73.5528,1,4,3plus_common
2577,30.9075_71.8061,1,4,3plus_common
2578,30.5662_72.4439,1,2,1_common
2579,31.9926_72.6263,1,2,1_common
2580,29.8250_70.7263,1,1,no_common
2581,32.1541_72.6175,1,1,no_common
2582,29.6162_72.2263,1,1,no_common
2583,30.7540_73.8263,1,4,3plus_common
2584,29.8250_71.0027,1,2,1_common
2585,31.4750_73.3439,2,2,1_common
2586,30.7162_72.0561,1,4,3plus_common
2587,29.4339_71.8439,1,2,1_common
2588,30.3074_72.7675,1,2,1_common
2589,32.0339_72.8061,1,4,3plus_common
2590,29.2575_72.6263,1,2,1_common
2591,31.2839_72.3439,1,4,3plus_common
2592,31.2839_72.3439,1,5,3plus_common
2593,31.2839_72.3439,1,2,1_common
2594,31.2839_72.3439,1,1,no_common
2595,30.0251_71.1763,1,4,3plus_common
2596,30.0251_71.1763,2,2,1_common
2597,30.3250_72.6561,1,2,1_common
2598,31.7663_71.1061,1,2,1_common
2599,31.5075_73.4027,1,4,3plus_common
2600,30.4427_72.7175,1,1,no_common
2601,30.0838_72.5351,1,2,1_common
2602,30.0541_71.6561,1,4,3plus_common
2603,30.0541_71.6561,2,4,3plus_common
2604,31.5075_73.0439,1,4,3plus_common
2605,31.5075_73.0439,1,4,3plus_common
2606,31.5075_73.0439,2,4,3plus_common
2607,31.4750_72.9561,2,6,3plus_common
2608,31.4750_72.9561,1,2,1_common
2609,30.4838_72.7351,1,4,3plus_common
2610,30.4838_72.7351,1,4,3plus_common
2611,30.4838_72.7351,1,2,1_common
2612,30.6541_72.6439,1,2,1_common
2613,30.6541_72.6439,1,1,no_common
2614,30.6541_72.6439,1,4,3plus_common
2615,30.6541_72.6439,1,4,3plus_common
2616,31.4662_72.9561,2,6,3plus_common
2617,30.4075_72.2351,1,4,3plus_common
2618,30.4075_72.2351,1,2,1_common
2619,31.2751_72.3439,1,2,1_common
2620,31.2751_72.3439,1,4,3plus_common
2621,31.2751_72.3439,1,5,3plus_common
2622,31.2751_72.3439,1,2,1_common
2623,29.2540_71.4061,1,2,1_common
2624,29.2338_71.5675,1,1,no_common
2625,30.3839_71.8763,1,3,2_common
2626,30.3839_71.8763,1,3,2_common
2627,30.8074_73.5351,2,4,3plus_common
2628,30.8074_73.5351,1,4,3plus_common
2629,30.8074_73.5351,2,1,no_common
2630,30.8074_73.5351,1,4,3plus_common
2631,30.0926_71.6175,1,1,no_common
2632,30.4838_72.3351,1,1,no_common
2633,30.0427_71.3561,1,2,1_common
2634,30.0427_71.3561,1,2,1_common
2635,30.7074_73.2851,2,4,3plus_common
2636,30.2338_73.0528,1,2,1_common
2637,30.2338_73.0528,1,2,1_common
2638,30.9838_72.1561,1,2,1_common
2639,29.8750_70.6027,1,2,1_common
2640,29.8750_70.6027,1,2,1_common
2641,30.4041_72.2439,1,4,3plus_common
2642,30.9750_73.8351,1,1,no_common
2643,31.2575_73.4527,1,4,3plus_common
2644,30.9163_72.5061,1,4,3plus_common
2645,30.7927_73.5561,1,2,1_common
2646,31.4074_72.2263,1,4,3plus_common
2647,29.7575_72.4027,1,4,3plus_common
2648,29.3338_71.3527,1,2,1_common
2649,30.4427_72.9763,1,2,1_common
2650,30.4427_72.9763,1,2,1_common
2651,30.4427_72.9763,1,2,1_common
2652,30.5339_73.4351,1,2,1_common
2653,30.1339_73.5027,1,1,no_common
2654,31.0662_72.8763,1,2,1_common
2655,31.7541_72.8561,1,2,1_common
2656,29.8839_72.0351,1,2,1_common
2657,32.1574_71.3061,1,4,3plus_common
2658,29.2927_71.3027,1,2,1_common
2659,29.9541_71.3263,1,2,1_common
2660,29.9541_71.3263,1,4,3plus_common
2661,30.1339_72.4061,1,1,no_common
2662,30.5750_70.7351,1,1,no_common
2663,30.5750_70.7351,1,1,no_common
2664,29.7751_71.5351,1,2,1_common
2665,31.6074_73.7061,1,4,3plus_common
