label_id,patch_id,class,n_patches,common_bin
683,22.9673_89.8408,2,1,no_common
684,22.9673_89.8408,2,2,1_common
685,22.9761_89.2319,2,1,no_common
686,23.1848_91.2232,2,2,1_common
687,22.8261_89.6030,2,4,3plus_common
688,22.8261_89.6030,2,4,3plus_common
689,22.8261_89.6030,2,4,3plus_common
690,22.8261_89.6030,2,2,1_common
691,22.8261_89.6030,2,1,no_common
692,22.8261_89.6030,2,2,1_common
693,22.8261_89.6030,2,2,1_common
694,22.9849_90.7232,2,2,1_common
695,23.4348_88.9030,1,4,3plus_common
696,23.4172_90.1732,2,4,3plus_common
697,23.4849_89.9820,2,2,1_common
698,23.0462_91.8644,1,2,1_common
699,23.4849_89.0496,2,2,1_common
700,22.8585_89.3530,2,1,no_common
701,23.7085_89.7496,2,2,1_common
702,22.6463_90.9643,2,4,3plus_common
703,23.0997_91.3495,2,4,3plus_common
704,22.6085_90.6408,2,4,3plus_common
705,22.9673_91.2232,2,1,no_common
706,22.9673_91.2232,2,1,no_common
707,23.4497_89.8732,2,4,3plus_common
708,22.2463_90.7496,2,3,2_common
709,22.9673_88.9996,2,4,3plus_common
710,23.2085_90.9496,2,4,3plus_common
711,23.5761_91.0144,2,2,1_common
712,23.7463_89.0530,1,1,no_common
713,23.8963_88.8408,1,1,no_common
714,23.8963_88.8408,1,1,no_common
715,23.8963_88.8408,1,2,1_common
716,23.8963_88.8408,1,3,2_common
717,22.3996_89.9144,1,2,1_common
718,23.4849_90.0408,2,2,1_common
719,23.8849_88.8408,1,2,1_common
720,23.8849_88.8408,1,1,no_common
721,23.0963_89.3232,2,2,1_common
722,23.1085_90.2644,2,2,1_common
723,22.7760_90.1144,2,3,2_common
724,23.4585_88.8644,1,1,no_common
725,23.8173_90.1144,2,2,1_common
726,23.8173_90.1144,2,2,1_common
727,23.8173_90.1144,2,2,1_common
728,23.8173_90.1144,2,1,no_common
729,22.3084_90.1030,2,2,1_common
730,23.6173_90.9232,2,2,1_common
731,23.6173_90.9232,2,2,1_common
732,22.3084_90.7908,2,2,1_common
733,22.5963_89.0232,2,2,1_common
734,23.7349_90.5908,2,2,1_common
735,23.3849_91.1644,2,2,1_common
736,23.8761_89.1732,2,1,no_common
737,23.5673_89.1320,1,2,1_common
738,22.7848_89.0408,2,2,1_common
739,22.9963_88.9819,2,4,3plus_common
740,23.6997_88.6996,2,4,3plus_common
741,23.6997_88.6996,2,4,3plus_common
742,23.7997_90.1030,2,4,3plus_common
743,23.7997_90.1030,2,3,2_common
744,22.8585_89.4030,2,2,1_common
745,23.8349_89.0820,1,1,no_common
746,23.5462_91.1320,2,2,1_common
747,23.5462_91.1320,2,2,1_common
748,23.8173_88.6530,2,3,2_common
749,23.8085_88.6232,1,2,1_common
750,22.7085_90.4144,1,1,no_common
751,22.7085_90.4144,2,1,no_common
752,23.1349_90.9232,2,1,no_common
753,22.6496_90.3496,2,3,2_common
754,23.6672_89.7029,2,1,no_common
755,23.6672_89.7029,2,2,1_common
756,22.6463_90.3408,2,1,no_common
757,22.9996_91.2408,2,4,3plus_common
758,23.4963_90.9144,2,1,no_common
759,22.7584_89.0320,1,1,no_common
760,23.7584_89.5408,2,2,1_common
761,23.6963_89.1644,1,2,1_common
762,22.9673_89.4731,2,1,no_common
763,23.6672_88.6820,2,2,1_common
764,23.4497_89.1408,2,2,1_common
765,22.8996_90.4232,1,3,2_common
766,22.8996_90.4232,1,2,1_common
767,22.7584_91.7908,1,1,no_common
768,23.0462_89.4144,2,1,no_common
769,22.8585_89.5644,2,2,1_common
770,22.9348_89.0732,2,1,no_common
771,22.9348_89.0732,2,2,1_common
772,22.3849_90.7143,2,1,no_common
773,23.1584_90.2320,2,2,1_common
774,22.6672_89.0144,2,1,no_common
775,23.4963_89.4643,1,2,1_common
776,22.3996_90.7530,2,3,2_common
777,22.3996_90.7530,2,3,2_common
778,23.0585_91.1996,2,2,1_common
779,23.2496_90.8996,2,4,3plus_common
780,23.6463_90.9529,2,4,3plus_common
781,23.6463_90.9529,2,4,3plus_common
782,23.6463_88.6496,2,4,3plus_common
783,23.0348_89.0030,2,1,no_common
784,23.6085_90.0908,2,2,1_common
785,23.6085_90.1644,2,2,1_common
786,23.6085_90.1644,2,2,1_common
787,23.8173_90.0820,2,2,1_common
788,23.2760_88.7530,1,4,3plus_common
789,23.2760_88.7530,2,2,1_common
790,23.3963_88.8908,2,3,2_common
791,23.1963_90.2530,2,2,1_common
792,23.1963_90.2530,2,4,3plus_common
793,23.1963_90.2530,2,4,3plus_common
794,22.9673_90.3996,1,4,3plus_common
795,23.7672_90.1030,2,3,2_common
796,23.2173_90.9030,2,1,no_common
797,23.4260_90.9643,2,1,no_common
798,22.8963_91.1030,2,2,1_common
799,23.3963_90.7496,2,4,3plus_common
800,23.6997_89.0144,2,3,2_common
801,23.7997_88.7319,2,4,3plus_common
802,22.4585_89.2820,2,2,1_common
803,22.8497_91.7996,2,4,3plus_common
804,22.7173_90.9320,2,1,no_common
805,23.8349_89.1408,2,1,no_common
806,23.9172_88.8232,1,2,1_common
807,23.3963_90.7530,2,4,3plus_common
808,22.8173_89.6232,2,2,1_common
809,22.8173_89.6232,2,3,2_common
810,23.2848_89.0030,2,4,3plus_common
811,23.5849_90.1732,2,1,no_common
812,22.8673_90.8908,2,4,3plus_common
813,23.5849_89.7732,2,2,1_common
814,23.1496_90.7320,1,4,3plus_common
815,22.3463_90.0908,2,1,no_common
816,22.8173_89.6030,2,4,3plus_common
817,22.8173_89.6030,2,4,3plus_common
818,22.8173_89.6030,2,2,1_common
819,22.8173_89.6030,2,2,1_common
820,22.8173_89.6030,2,2,1_common
821,22.8173_89.6030,2,4,3plus_common
822,22.8173_89.6030,2,4,3plus_common
823,22.8173_89.6030,2,4,3plus_common
824,23.1760_89.5232,2,1,no_common
825,22.9849_90.7320,2,2,1_common
826,22.9849_90.7320,2,2,1_common
827,22.7584_91.7320,1,1,no_common
828,23.8173_90.0408,2,3,2_common
829,23.8173_90.0408,2,1,no_common
830,22.6848_91.6232,2,1,no_common
831,23.6672_89.4529,1,4,3plus_common
832,23.7962_88.7732,1,1,no_common
833,22.2962_90.3908,1,1,no_common
834,22.2962_90.3908,2,1,no_common
835,23.3463_89.5320,2,4,3plus_common
836,23.3463_89.5320,2,4,3plus_common
837,22.8261_90.8908,2,2,1_common
838,22.8261_90.8908,2,1,no_common
839,22.8261_90.8908,2,2,1_common
840,22.7848_90.1530,2,2,1_common
841,23.1349_89.2496,2,3,2_common
842,23.7496_90.9529,2,3,2_common
843,22.3761_90.2820,2,2,1_common
844,22.9963_89.1144,2,2,1_common
845,23.0348_90.8732,2,1,no_common
846,22.4761_90.2029,2,1,no_common
847,23.2496_89.1029,2,3,2_common
848,23.3996_88.8732,2,4,3plus_common
849,23.6173_90.3820,2,2,1_common
850,23.6463_89.5530,2,2,1_common
851,23.6463_89.5530,1,2,1_common
852,22.9963_91.5232,2,4,3plus_common
853,23.8996_88.8320,1,3,2_common
854,22.7996_91.5643,2,2,1_common
855,22.5260_90.1820,2,4,3plus_common
856,22.5260_90.1820,2,2,1_common
857,23.7672_89.0732,1,1,no_common
858,23.7672_89.0732,1,2,1_common
859,22.8173_89.3408,2,3,2_common
860,22.8761_91.4030,2,1,no_common
861,23.6173_90.3908,2,2,1_common
862,22.9084_90.9232,1,4,3plus_common
863,23.1173_89.6496,1,4,3plus_common
864,23.2085_90.7143,2,2,1_common
865,23.2085_90.7143,1,1,no_common
866,23.5585_89.9030,2,1,no_common
867,22.3761_89.1029,2,6,3plus_common
868,22.6261_88.9908,2,2,1_common
869,22.6261_88.9908,2,2,1_common
870,23.8497_89.3908,2,4,3plus_common
871,23.5963_88.7908,1,2,1_common
872,23.5963_88.7908,2,4,3plus_common
873,23.6349_90.4408,1,4,3plus_common
874,23.6349_90.4408,2,2,1_common
875,23.6349_90.4408,2,1,no_common
876,23.3349_89.1530,2,5,3plus_common
877,23.2962_89.4232,2,1,no_common
878,22.6760_90.2231,2,2,1_common
879,22.4172_90.4529,2,4,3plus_common
880,22.9996_91.2820,2,2,1_common
881,22.3963_90.7644,2,1,no_common
882,23.7584_89.4908,1,2,1_common
883,22.5496_90.1408,1,4,3plus_common
884,22.5084_90.3644,2,1,no_common
885,23.3463_91.1408,2,6,3plus_common
886,22.8585_89.0496,2,4,3plus_common
887,22.8585_89.0496,2,4,3plus_common
888,23.8463_89.3996,2,4,3plus_common
889,23.7672_89.0530,1,2,1_common
890,22.6760_90.3144,1,4,3plus_common
891,22.6496_91.1496,2,4,3plus_common
892,22.5496_90.4232,2,2,1_common
893,22.7085_89.1144,2,1,no_common
894,22.7085_89.1144,2,1,no_common
895,23.7848_88.9232,2,1,no_common
896,22.4462_90.4496,1,2,1_common
897,23.8085_88.9232,1,1,no_common
898,23.0673_91.2320,2,2,1_common
899,22.9463_89.4819,2,4,3plus_common
900,23.6496_90.9496,2,4,3plus_common
901,23.6496_90.9496,2,4,3plus_common
902,22.7349_89.0820,2,2,1_common
903,23.0673_89.2143,2,2,1_common
904,22.2085_90.2408,2,1,no_common
905,22.1496_90.2408,2,2,1_common
906,23.2085_90.8820,2,2,1_common
907,22.8963_89.5232,2,1,no_common
908,23.6261_90.3820,2,2,1_common
909,23.6261_90.3820,2,2,1_common
910,23.6261_90.3820,2,4,3plus_common
911,23.1085_90.8732,2,2,1_common
912,23.0585_89.1144,2,2,1_common
913,23.4761_91.2029,2,3,2_common
914,23.4761_91.2029,2,3,2_common
915,23.2962_89.0320,1,3,2_common
916,23.1173_88.9908,2,1,no_common
917,22.0584_90.7029,2,4,3plus_common
918,23.3761_91.0820,2,2,1_common
919,23.3761_91.0820,2,3,2_common
920,23.5849_89.8030,2,2,1_common
921,23.0462_89.2530,2,2,1_common
922,23.0172_89.7732,2,1,no_common
923,22.9585_90.1320,2,2,1_common
924,22.9463_91.2029,2,1,no_common
925,22.9463_91.2029,2,2,1_common
926,22.9463_91.2029,2,2,1_common
927,22.7173_89.1144,1,2,1_common
928,23.7584_90.1030,2,3,2_common
929,22.5172_90.3496,2,4,3plus_common
930,22.5172_90.3496,2,2,1_common
931,23.0260_91.3029,2,2,1_common
932,23.1584_89.3408,2,1,no_common
933,23.1584_89.3408,2,1,no_common
934,23.6997_89.5996,1,4,3plus_common
935,22.3173_90.5144,1,1,no_common
936,23.7760_90.2908,2,1,no_common
937,23.5496_89.7732,2,2,1_common
938,22.6463_90.2820,1,2,1_common
939,23.3349_89.2231,2,2,1_common
940,23.0348_89.1144,2,2,1_common
941,22.7173_91.7644,1,1,no_common
942,23.6261_89.8320,2,2,1_common
943,23.6261_89.8320,2,1,no_common
944,23.5997_90.4732,2,4,3plus_common
945,23.5997_90.4732,2,4,3plus_common
946,23.5997_90.4732,2,4,3plus_common
947,22.9260_91.1908,2,1,no_common
948,23.3963_90.9232,2,1,no_common
949,22.7496_91.8732,2,3,2_common
950,23.0997_90.6996,2,4,3plus_common
951,23.8463_89.8144,2,2,1_common
952,23.3085_91.2644,2,2,1_common
953,22.8349_89.6496,2,2,1_common
954,23.7085_88.7496,1,1,no_common
955,22.6672_91.1530,2,3,2_common
956,22.6672_91.1530,2,2,1_common
957,22.9497_90.8996,2,3,2_common
958,23.2584_91.0408,2,2,1_common
959,23.6173_88.7996,2,2,1_common
960,23.6173_88.7996,2,2,1_common
961,23.6173_88.7996,2,3,2_common
962,22.7672_90.0996,1,4,3plus_common
963,22.7672_90.0996,1,4,3plus_common
964,22.7672_90.0996,1,2,1_common
965,22.7672_90.0996,2,2,1_common
966,22.9463_91.2996,2,3,2_common
967,22.9172_90.9320,1,4,3plus_common
968,23.0172_90.9144,2,2,1_common
969,23.4260_90.7530,2,4,3plus_common
970,22.7349_89.0530,2,2,1_common
971,23.0462_89.6144,2,1,no_common
972,23.0462_89.6144,2,1,no_common
973,22.1760_90.0996,2,4,3plus_common
974,22.3673_90.3530,2,2,1_common
975,23.8085_88.7143,1,2,1_common
976,23.8085_88.7143,1,2,1_common
977,23.8085_88.7143,1,1,no_common
978,22.6584_90.2320,2,3,2_common
979,23.3173_90.9408,2,1,no_common
980,22.3084_90.7820,2,2,1_common
981,22.9849_90.7408,2,2,1_common
982,23.5084_91.1530,2,4,3plus_common
983,22.6349_89.1530,2,2,1_common
984,23.1672_89.0908,1,1,no_common
985,23.0496_91.2144,2,2,1_common
986,23.3585_89.2319,2,2,1_common
987,23.5997_90.1732,2,3,2_common
988,23.3085_89.3530,2,1,no_common
989,23.2672_91.2732,2,1,no_common
990,22.7672_89.4731,2,1,no_common
991,23.8963_88.8644,1,1,no_common
992,23.7463_88.9144,2,1,no_common
993,23.7463_88.9144,1,1,no_common
994,23.8673_89.3820,1,1,no_common
995,23.4497_90.7143,2,2,1_common
996,23.0963_92.1320,1,2,1_common
997,22.3349_89.0644,2,1,no_common
998,22.3349_89.0644,2,1,no_common
999,23.8497_89.2530,2,2,1_common
1000,22.1672_90.1030,2,4,3plus_common
1001,22.8463_91.5496,2,4,3plus_common
1002,23.7085_88.6530,2,2,1_common
1003,22.8585_90.8644,2,1,no_common
1004,22.8585_90.8644,2,1,no_common
1005,23.0172_89.0496,2,2,1_common
1006,22.8673_89.0530,2,4,3plus_common
1007,22.8673_89.0530,2,4,3plus_common
1008,23.5496_89.2644,1,2,1_common
1009,23.7848_90.1030,2,2,1_common
1010,22.8761_90.9820,2,2,1_common
1011,22.3673_90.3320,2,1,no_common
1012,22.9497_88.9643,2,2,1_common
1013,22.7261_89.2820,2,2,1_common
1014,22.7261_89.2820,2,2,1_common
1015,22.2173_90.2820,2,1,no_common
1016,23.6672_90.2320,2,2,1_common
1017,23.5997_91.0496,2,4,3plus_common
1018,22.7261_89.4643,2,2,1_common
1019,22.7261_89.4643,2,2,1_common
1020,23.6261_89.8496,2,4,3plus_common
1021,23.6261_89.8496,2,4,3plus_common
1022,23.6261_89.8496,2,2,1_common
1023,23.6261_89.8496,2,2,1_common
1024,23.6261_89.8496,2,2,1_common
1025,23.6261_89.8496,2,2,1_common
1026,23.6261_89.8496,2,2,1_common
1027,23.6261_89.8496,2,4,3plus_common
1028,23.6261_89.8496,2,4,3plus_common
1029,22.7261_89.1144,1,2,1_common
1030,23.3963_89.0644,2,2,1_common
1031,23.5673_90.8732,2,1,no_common
1032,23.5673_90.8732,2,1,no_common
1033,22.7584_89.0996,2,2,1_common
1034,22.7584_89.0996,1,2,1_common
1035,22.7584_89.0996,1,2,1_common
1036,22.7584_89.0996,1,2,1_common
1037,23.4172_89.5732,2,2,1_common
1038,23.1848_89.3908,2,1,no_common
1039,23.5585_89.7908,2,2,1_common
1040,22.3996_90.7732,2,1,no_common
1041,22.1672_90.2530,2,2,1_common
1042,23.7584_89.6320,2,1,no_common
1043,22.3849_89.0996,2,4,3plus_common
1044,23.6261_89.8408,2,2,1_common
1045,23.1760_90.8320,1,1,no_common
1046,23.1760_90.8320,2,2,1_common
1047,23.8085_90.1144,2,2,1_common
1048,22.8349_90.2644,1,1,no_common
1049,22.9260_89.0496,2,4,3plus_common
1050,23.4172_89.6732,2,1,no_common
1051,23.4172_89.6732,2,1,no_common
1052,23.0496_89.0144,2,2,1_common
1053,23.3673_91.0820,2,2,1_common
1054,23.3673_91.0820,2,3,2_common
1055,23.0348_89.6030,1,3,2_common
1056,23.0348_89.6030,2,2,1_common
1057,22.6463_90.2231,1,1,no_common
1058,22.6463_90.2231,2,1,no_common
1059,22.6463_90.2231,2,1,no_common
1060,22.6463_90.2231,1,1,no_common
1061,22.9673_91.1820,2,2,1_common
1062,23.4172_90.9643,2,1,no_common
1063,23.3761_90.0644,2,1,no_common
1064,23.7672_89.0644,1,1,no_common
1065,23.7672_89.0644,1,1,no_common
1066,23.7672_89.0644,1,2,1_common
1067,23.8173_90.0732,2,2,1_common
1068,23.7962_90.2820,2,1,no_common
1069,23.7962_90.2820,2,2,1_common
1070,23.8497_89.2231,1,2,1_common
1071,23.8497_89.2231,1,2,1_common
1072,23.8497_89.2231,1,4,3plus_common
1073,22.7962_89.6320,2,4,3plus_common
1074,23.6349_90.3820,2,2,1_common
1075,23.6349_90.3820,2,4,3plus_common
1076,23.6349_90.3820,2,4,3plus_common
1077,23.0462_89.5408,2,2,1_common
1078,23.6085_90.8644,2,1,no_common
1079,23.1463_89.3644,2,1,no_common
1080,23.7463_90.1996,2,4,3plus_common
1081,23.7463_90.1996,2,4,3plus_common
1082,23.7463_90.1996,2,4,3plus_common
1083,22.9585_91.1908,2,2,1_common
1084,22.8963_90.3996,1,3,2_common
1085,22.8963_90.3996,2,3,2_common
1086,22.9585_90.4030,1,2,1_common
1087,22.9585_90.4030,1,1,no_common
1088,22.9585_90.4030,1,4,3plus_common
1089,22.9585_90.4030,1,2,1_common
1090,22.9585_90.4030,1,4,3plus_common
1091,23.8849_89.0644,2,1,no_common
1092,23.7261_89.4232,2,2,1_common
1093,23.3497_91.1320,2,1,no_common
1094,23.0462_89.4030,2,4,3plus_common
1095,23.7173_89.4996,2,4,3plus_common
1096,22.8761_89.0496,2,4,3plus_common
1097,23.7848_88.7996,1,2,1_common
1098,23.3849_89.6996,2,2,1_common
1099,23.0462_91.1496,2,3,2_common
1100,23.0172_89.0144,2,1,no_common
1101,23.5172_91.0030,2,2,1_common
1102,23.7962_88.6908,2,2,1_common
1103,23.3085_91.2029,2,3,2_common
1104,23.5585_89.1408,1,2,1_common
1105,23.5585_89.1408,1,2,1_common
1106,23.5585_89.1408,1,3,2_common
1107,22.9084_91.2320,2,2,1_common
1108,22.9084_91.2320,1,2,1_common
1109,23.0963_90.3144,2,2,1_common
1110,23.6672_90.3732,2,4,3plus_common
1111,22.5260_90.3820,2,1,no_common
1112,22.5260_90.3820,2,1,no_common
1113,22.7261_91.8407,1,1,no_common
1114,23.3585_90.7320,2,3,2_common
1115,23.2496_90.4820,2,2,1_common
1116,23.2496_90.4820,2,2,1_common
1117,23.1085_89.1732,2,1,no_common
1118,23.1463_89.5144,2,2,1_common
1119,23.2996_89.2644,2,2,1_common
1120,22.7463_89.1908,2,2,1_common
1121,23.6963_88.7496,2,2,1_common
1122,23.1085_90.2732,2,2,1_common
1123,23.2672_92.0643,1,1,no_common
1124,22.9348_91.5144,2,1,no_common
1125,23.6463_90.5530,2,3,2_common
1126,23.6463_90.5530,2,3,2_common
1127,23.6463_90.5530,2,3,2_common
1128,23.6463_90.5530,2,3,2_common
1129,23.2261_90.7820,2,1,no_common
1130,23.7672_88.6644,2,1,no_common
1131,23.5496_89.2319,2,4,3plus_common
1132,22.9849_91.4644,2,1,no_common
1133,23.0172_91.2908,2,2,1_common
1134,23.0849_91.2029,2,2,1_common
1135,23.1349_89.2820,2,1,no_common
1136,23.1349_89.2820,2,2,1_common
1137,23.7672_90.0996,2,2,1_common
1138,23.8673_88.9819,1,1,no_common
1139,23.3996_88.8820,2,4,3plus_common
1140,23.8585_89.4996,2,2,1_common
1141,23.7760_88.9408,2,1,no_common
1142,22.6496_90.4232,1,2,1_common
1143,22.7848_90.1320,2,3,2_common
1144,22.6997_91.1232,2,2,1_common
1145,22.6760_91.0320,1,2,1_common
1146,22.8585_90.3820,2,1,no_common
1147,23.6173_89.8644,2,1,no_common
1148,23.6173_89.8644,2,4,3plus_common
1149,23.6173_89.8644,2,2,1_common
1150,23.6173_89.8644,2,2,1_common
1151,23.1261_88.9529,2,2,1_common
1152,23.0462_91.3732,2,4,3plus_common
1153,22.4585_89.2732,2,2,1_common
1154,23.0260_91.0820,2,1,no_common
1155,23.6963_89.5996,1,4,3plus_common
1156,23.1848_90.2029,2,2,1_common
1157,23.1848_90.2029,1,2,1_common
1158,23.1848_90.2029,2,1,no_common
1159,23.7173_89.1996,2,2,1_common
1160,22.9585_90.5644,1,1,no_common
1161,22.9585_90.5644,1,1,no_common
1162,22.8849_90.8644,1,2,1_common
1163,23.4348_91.1030,2,2,1_common
1164,22.8963_89.5732,2,2,1_common
1165,22.8963_89.5732,2,2,1_common
1166,22.8963_89.5732,2,4,3plus_common
1167,22.8963_89.5732,2,4,3plus_common
1168,22.1584_90.2908,1,1,no_common
1169,23.3585_91.1408,2,3,2_common
1170,23.6997_89.2530,1,2,1_common
1171,23.2173_89.2029,2,1,no_common
1172,22.0584_90.5408,1,2,1_common
1173,23.5260_89.0144,2,3,2_common
1174,22.7996_89.4731,2,2,1_common
1175,22.0496_90.6996,2,4,3plus_common
1176,22.6672_89.0820,2,2,1_common
1177,23.6463_88.6408,2,4,3plus_common
1178,22.8497_89.5732,2,3,2_common
1179,23.0997_91.3407,2,4,3plus_common
1180,22.8673_89.0496,2,4,3plus_common
1181,22.8673_89.0496,2,4,3plus_common
1182,23.4463_89.0908,2,3,2_common
1183,23.2760_89.7530,2,2,1_common
1184,23.8996_88.8408,1,2,1_common
1185,23.8996_88.8408,1,3,2_common
1186,23.0673_89.3732,2,1,no_common
1187,23.0673_89.3732,2,2,1_common
1188,23.1173_91.2029,2,2,1_common
1189,23.2962_89.8320,2,2,1_common
1190,22.7848_90.3030,2,2,1_common
1191,23.8585_89.0996,1,3,2_common
1192,22.7463_89.0496,2,3,2_common
1193,22.6463_91.0144,1,1,no_common
1194,22.6463_91.0144,1,2,1_common
1195,23.2996_90.9320,2,2,1_common
1196,22.8673_90.9030,2,3,2_common
1197,22.8673_90.9030,2,3,2_common
1198,22.1672_90.0996,2,4,3plus_common
1199,23.4761_89.5408,1,2,1_common
1200,23.5172_90.8820,2,2,1_common
1201,22.9084_90.9320,1,4,3plus_common
1202,23.3173_91.0908,2,1,no_common
1203,22.1173_90.2530,2,4,3plus_common
1204,23.0585_91.2496,2,1,no_common
1205,23.4996_88.9232,1,2,1_common
1206,23.6584_89.5496,2,4,3plus_common
1207,23.7962_90.3232,2,1,no_common
1208,23.7962_90.3232,2,1,no_common
1209,23.7962_90.3232,2,1,no_common
1210,23.7962_90.3232,2,3,2_common
1211,23.7962_90.3232,2,1,no_common
1212,23.4673_89.3144,1,1,no_common
1213,23.1349_89.2996,2,2,1_common
1214,22.8084_91.1644,2,3,2_common
1215,23.0585_91.8996,1,1,no_common
1216,23.5997_90.4529,2,4,3plus_common
1217,23.5997_90.4529,2,4,3plus_common
1218,22.8084_89.3496,2,2,1_common
1219,23.7760_89.4408,2,2,1_common
1220,23.5673_91.0530,2,3,2_common
1221,23.7584_88.6144,1,2,1_common
1222,22.6463_90.9908,1,1,no_common
1223,23.3463_89.5232,2,4,3plus_common
1224,22.7463_90.9732,1,3,2_common
1225,23.4084_89.5530,1,2,1_common
1226,23.7997_88.9030,2,4,3plus_common
1227,23.7672_89.0496,1,2,1_common
1228,23.6349_89.6820,2,1,no_common
1229,23.7760_90.5732,2,4,3plus_common
1230,22.6672_91.0144,1,3,2_common
1231,22.9761_90.8820,2,4,3plus_common
1232,22.9761_90.8820,2,2,1_common
1233,22.9497_89.4731,2,4,3plus_common
1234,23.6997_88.7029,2,4,3plus_common
1235,23.6997_88.7029,2,4,3plus_common
1236,22.9172_88.9908,2,1,no_common
1237,23.6463_90.4408,2,2,1_common
1238,23.8463_88.7319,1,3,2_common
1239,22.7996_88.9908,2,2,1_common
1240,23.1584_91.1820,2,1,no_common
1241,23.2261_89.7231,2,1,no_common
1242,23.3849_89.6232,1,2,1_common
1243,23.3849_89.6232,1,2,1_common
1244,22.4084_90.4496,2,4,3plus_common
1245,23.6760_89.4496,1,4,3plus_common
1246,23.3673_90.0496,2,4,3plus_common
1247,22.9260_90.5408,2,2,1_common
1248,22.8084_89.5820,2,4,3plus_common
1249,23.2463_91.7996,1,4,3plus_common
1250,23.5348_89.2319,2,1,no_common
1251,23.4585_91.0030,2,2,1_common
1252,23.1584_89.6496,1,4,3plus_common
1253,22.7962_90.3644,1,1,no_common
1254,22.7962_90.3644,2,3,2_common
1255,23.2672_90.3496,2,2,1_common
1256,22.6997_90.1996,2,4,3plus_common
1257,23.1173_90.8732,2,2,1_common
1258,23.6496_89.7029,2,2,1_common
1259,23.0084_91.3530,2,2,1_common
1260,23.0084_91.3530,2,2,1_common
1261,23.0084_91.3530,2,2,1_common
1262,23.0084_91.3530,2,1,no_common
1263,23.3849_89.7820,2,3,2_common
1264,23.5963_90.8496,2,3,2_common
1265,23.8849_88.8232,1,1,no_common
1266,23.2996_89.6732,2,2,1_common
1267,23.3349_90.2143,2,2,1_common
1268,22.8963_91.3029,2,2,1_common
1269,23.0496_91.1496,2,3,2_common
1270,22.8463_91.5529,2,4,3plus_common
1271,23.2584_90.9030,2,4,3plus_common
1272,22.7760_90.8732,2,1,no_common
1273,23.1963_90.3820,2,1,no_common
1274,23.2996_90.0908,2,1,no_common
1275,23.3261_89.0820,2,1,no_common
1276,23.5585_91.0496,2,3,2_common
1277,23.4497_89.4731,2,2,1_common
1278,23.8497_88.7143,2,3,2_common
1279,22.5260_89.2496,1,4,3plus_common
1280,23.6463_88.6732,1,1,no_common
1281,23.7496_89.1320,1,2,1_common
1282,23.7496_89.1320,1,4,3plus_common
1283,23.7496_89.1320,1,3,2_common
1284,22.8261_90.2820,2,2,1_common
1285,22.6584_90.4232,1,2,1_common
1286,22.9463_91.0144,2,2,1_common
1287,23.7962_90.0908,2,1,no_common
1288,23.7962_90.0908,2,1,no_common
1289,23.6261_89.2820,2,2,1_common
1290,23.7496_89.9996,2,4,3plus_common
1291,23.7085_89.6496,1,1,no_common
1292,23.7760_90.3320,1,2,1_common
1293,22.6496_90.3908,2,2,1_common
1294,22.6496_90.3908,1,1,no_common
1295,23.7672_90.0908,2,2,1_common
1296,23.7672_89.3530,2,2,1_common
1297,22.5496_90.4732,2,1,no_common
1298,23.1496_90.9643,2,2,1_common
1299,23.3463_91.1496,2,4,3plus_common
1300,23.3463_91.1496,2,4,3plus_common
1301,23.0963_90.4408,2,2,1_common
1302,23.1584_91.4408,2,1,no_common
1303,23.5462_90.9320,2,2,1_common
1304,23.7997_88.7407,2,4,3plus_common
1305,22.6584_90.3030,1,2,1_common
1306,23.0849_89.8732,2,1,no_common
1307,22.9172_90.9996,2,2,1_common
1308,22.9963_89.2029,2,2,1_common
1309,22.4084_90.1320,1,2,1_common
1310,22.3849_89.0908,2,4,3plus_common
1311,22.8585_90.2820,1,1,no_common
1312,22.0963_90.2996,2,4,3plus_common
1313,22.6261_90.9908,1,2,1_common
1314,23.2760_90.3496,2,2,1_common
1315,23.6085_90.1732,2,3,2_common
1316,23.6085_90.1732,2,2,1_common
1317,23.6085_90.1732,2,2,1_common
1318,23.6085_90.1732,2,1,no_common
1319,23.5997_89.1820,2,2,1_common
1320,23.8996_88.8732,1,1,no_common
1321,23.2996_89.0320,1,3,2_common
1322,22.3084_90.0996,2,2,1_common
1323,23.5761_91.0232,2,2,1_common
1324,23.5761_91.0232,2,1,no_common
1325,23.5761_91.0232,2,1,no_common
1326,22.1463_90.2644,2,2,1_common
1327,23.0849_91.8820,1,2,1_common
1328,23.7463_89.1320,1,2,1_common
1329,23.7463_89.1320,1,2,1_common
1330,22.4761_89.8496,2,1,no_common
1331,23.0462_89.1908,2,2,1_common
1332,23.0462_89.1908,2,2,1_common
1333,23.6997_88.7908,1,2,1_common
1334,23.0963_90.3232,2,2,1_common
1335,22.1584_90.3530,1,3,2_common
1336,22.9761_89.0496,2,2,1_common
1337,23.6997_90.0496,2,4,3plus_common
1338,22.9673_90.4030,1,4,3plus_common
1339,23.4996_90.9820,2,2,1_common
1340,22.8261_90.8732,1,2,1_common
1341,22.7085_90.9908,2,1,no_common
1342,22.1349_90.6820,2,2,1_common
1343,22.1349_90.6820,1,1,no_common
1344,22.4348_90.1644,1,2,1_common
1345,22.4348_90.1644,1,2,1_common
1346,22.8349_89.3530,2,2,1_common
1347,23.8497_89.3820,2,4,3plus_common
1348,23.8761_89.3732,2,1,no_common
1349,23.5963_88.6908,2,1,no_common
